ENSEMBLE,REAL,ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
iter-2,0,MidReek,1,221473129.82,38762757.36,28992605.48,18234342.77,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,MidReek,2,0.0,0.0,0.0,0.0,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,LowerReek,1,132789784.26,27268025.4,21836415.99,13733594.72,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,LowerReek,2,0.0,0.0,0.0,0.0,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,9,UpperReek,1,277360534.18,40753356.76,29237205.56,18388179.3,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,UpperReek,2,0.0,0.0,0.0,0.0,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,MidReek,1,224194550.03,38023657.97,27842526.01,17511022.35,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,MidReek,2,0.0,0.0,0.0,0.0,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,LowerReek,1,129551318.74,26461046.75,21508906.09,13527613.68,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,LowerReek,2,0.0,0.0,0.0,0.0,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,2,UpperReek,1,279518997.58,39517895.33,28258231.58,17772472.38,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,UpperReek,2,0.0,0.0,0.0,0.0,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,MidReek,1,224363205.37,38979322.87,29097783.47,18300492.45,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,MidReek,2,0.0,0.0,0.0,0.0,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,LowerReek,1,129282331.66,26854688.46,21789611.13,13704157.71,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,LowerReek,2,0.0,0.0,0.0,0.0,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,6,UpperReek,1,278411703.01,41846340.57,30101288.19,18931627.46,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,UpperReek,2,0.0,0.0,0.0,0.0,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,MidReek,1,223730813.32,38145806.44,28583957.24,17977331.29,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,MidReek,2,0.0,0.0,0.0,0.0,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,LowerReek,1,129835879.82,26455332.79,21389353.33,13452423.27,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,LowerReek,2,0.0,0.0,0.0,0.0,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,4,UpperReek,1,276679673.01,40372564.31,29014437.16,18248073.39,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,UpperReek,2,0.0,0.0,0.0,0.0,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,MidReek,1,220361202.48,37004916.79,27671990.81,17403767.52,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,MidReek,2,0.0,0.0,0.0,0.0,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,LowerReek,1,130172343.49,26643423.44,21727557.12,13665130.02,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,LowerReek,2,0.0,0.0,0.0,0.0,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,8,UpperReek,1,277173582.78,41565443.13,29473486.67,18536783.76,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,UpperReek,2,0.0,0.0,0.0,0.0,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,MidReek,1,223143283.28,38362193.11,28982937.91,18228262.52,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,MidReek,2,0.0,0.0,0.0,0.0,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,LowerReek,1,127837824.98,26075379.0,21194868.44,13330105.71,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,LowerReek,2,0.0,0.0,0.0,0.0,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-3,7,UpperReek,1,277429513.08,40789904.31,29617175.27,18627153.94,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,UpperReek,2,0.0,0.0,0.0,0.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,MidReek,1,218928331.67,36714213.7,26977930.12,16967251.37,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,MidReek,2,0.0,0.0,0.0,0.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,LowerReek,1,133939527.49,26899255.76,21675719.98,13632528.04,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,LowerReek,2,0.0,0.0,0.0,0.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,9,UpperReek,1,277668743.36,40796393.32,29445332.27,18519076.57,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,UpperReek,2,0.0,0.0,0.0,0.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,MidReek,1,219083207.47,37305674.88,27365043.56,17210718.93,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,MidReek,2,0.0,0.0,0.0,0.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,LowerReek,1,134097902.47,27082172.24,21930298.9,13792640.59,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,LowerReek,2,0.0,0.0,0.0,0.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,0,UpperReek,1,277534351.05,40277368.06,28956742.31,18211787.32,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,UpperReek,2,0.0,0.0,0.0,0.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,MidReek,1,218578353.23,37757809.75,28028755.58,17628147.87,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,MidReek,2,0.0,0.0,0.0,0.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,LowerReek,1,134216299.19,27636715.42,22131097.13,13918928.79,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,LowerReek,2,0.0,0.0,0.0,0.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,5,UpperReek,1,276918054.58,40513160.74,29438701.99,18514906.62,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,UpperReek,2,0.0,0.0,0.0,0.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,MidReek,1,218812190.5,36945741.13,27296472.89,17167592.73,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,MidReek,2,0.0,0.0,0.0,0.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,LowerReek,1,134569064.29,27383970.97,22031852.0,13856510.48,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,LowerReek,2,0.0,0.0,0.0,0.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,8,UpperReek,1,277519211.62,42365572.18,30591082.11,19239673.97,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,UpperReek,2,0.0,0.0,0.0,0.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,MidReek,1,218290929.93,37655533.53,28357260.21,17834754.54,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,MidReek,2,0.0,0.0,0.0,0.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,LowerReek,1,134060368.83,26975002.37,21897973.82,13772310.36,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,LowerReek,2,0.0,0.0,0.0,0.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,1,UpperReek,1,277500452.61,41705553.21,30324948.48,19072294.32,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,UpperReek,2,0.0,0.0,0.0,0.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,MidReek,1,218343976.35,37212426.75,27735659.11,17443810.47,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,MidReek,2,0.0,0.0,0.0,0.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,LowerReek,1,134416539.21,27797149.31,22234260.97,13983811.7,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,LowerReek,2,0.0,0.0,0.0,0.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,2,UpperReek,1,276444919.15,39784543.39,28916032.25,18186183.5,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,UpperReek,2,0.0,0.0,0.0,0.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,MidReek,1,219230879.51,37461059.12,27945600.64,17575849.16,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,MidReek,2,0.0,0.0,0.0,0.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
