SWAT,CONIDX,PRESSURE,SGAS,WELL,CONIPOS,CONBPRES,DRAWDOWN,CONJPOS,WELLMODEL,CONKPOS,DATE,DEPTH
0.9999999403953552,20,302.8036193847656,-7.306634852710658e-09,R_A2,22,302.8036193847656,0,29,STANDARD,30,2018-03-01,1677.10693359375
1.0,21,302.71441650390625,-9.000868559055734e-15,R_A2,22,302.71441650390625,0,29,STANDARD,31,2018-03-01,1678.849609375
1.0,22,302.51007080078125,-9.832066225361116e-15,R_A2,22,302.51007080078125,0,29,STANDARD,32,2018-03-01,1680.5924072265625
1.0,23,301.8848571777344,-1.999195114196859e-15,R_A2,22,301.8848571777344,0,29,STANDARD,33,2018-03-01,1682.335205078125
1.0,24,302.594482421875,-1.7235406558395802e-17,R_A2,22,302.594482421875,0,29,STANDARD,34,2018-03-01,1684.077880859375
1.0,1,286.4308166503906,-2.7888857889735164e-11,R_A5,31,286.4308166503906,0,20,STANDARD,1,2018-04-28,1685.2802734375
1.0,2,286.6504211425781,-3.767097050966228e-11,R_A5,31,286.6504211425781,0,20,STANDARD,2,2018-04-28,1687.5986328125
1.0,3,286.8697814941406,-3.444340992975192e-11,R_A5,31,286.8697814941406,0,20,STANDARD,3,2018-04-28,1689.9169921875
1.0,4,287.0889892578125,-2.6228706706543647e-11,R_A5,31,287.0889892578125,0,20,STANDARD,4,2018-04-28,1692.2354736328125
1.0,5,287.3082275390625,-6.875064753608662e-12,R_A5,31,287.3082275390625,0,20,STANDARD,5,2018-04-28,1694.5538330078125
1.0,6,287.52813720703125,-4.551300308852646e-11,R_A5,31,287.52813720703125,0,20,STANDARD,6,2018-04-28,1696.872314453125
1.0,7,288.0625915527344,-3.4647049227017057e-13,R_A5,31,288.0625915527344,0,20,STANDARD,7,2018-04-28,1699.1907958984375
1.0,8,284.7010498046875,3.673848378293876e-11,R_A5,31,284.7010498046875,0,21,STANDARD,11,2018-04-28,1699.4149169921875
1.0,9,285.4207458496094,3.322379715074276e-22,R_A5,31,285.4207458496094,0,21,STANDARD,12,2018-04-28,1701.2989501953125
1.0,10,285.3808898925781,1.5919409616493158e-13,R_A5,31,285.3808898925781,0,21,STANDARD,13,2018-04-28,1703.18310546875
1.0,11,285.55889892578125,2.275432446630088e-13,R_A5,31,285.55889892578125,0,21,STANDARD,14,2018-04-28,1705.067138671875
1.0,12,285.73779296875,8.043330677063101e-14,R_A5,31,285.73779296875,0,21,STANDARD,15,2018-04-28,1706.951171875
1.0,13,286.58099365234375,-7.009999778730385e-15,R_A5,31,286.58099365234375,0,21,STANDARD,16,2018-04-28,1708.8353271484375
1.0,14,286.80975341796875,-4.2697497691342526e-14,R_A5,31,286.80975341796875,0,21,STANDARD,17,2018-04-28,1710.7193603515625
1.0,15,286.9862365722656,-1.4386307425830365e-14,R_A5,31,286.9862365722656,0,21,STANDARD,18,2018-04-28,1712.60009765625
1.0,16,287.1123046875,-7.661857170816863e-16,R_A5,31,287.1123046875,0,21,STANDARD,19,2018-04-28,1713.9364013671875
1.0,17,287.344482421875,-2.832910772285202e-13,R_A5,31,287.344482421875,0,21,STANDARD,30,2018-04-28,1715.7099609375
1.0,18,287.6558532714844,-2.090402097297897e-13,R_A5,31,287.6558532714844,0,21,STANDARD,31,2018-04-28,1718.0899658203125
1.0,19,295.8026428222656,-6.254156998160706e-19,R_A5,31,295.8026428222656,0,21,STANDARD,32,2018-04-28,1720.4700927734375
1.0,20,303.77703857421875,-7.766536298115149e-22,R_A5,31,303.77703857421875,0,21,STANDARD,33,2018-04-28,1722.85009765625
1.0,21,306.63677978515625,-1.0799496326144789e-23,R_A5,31,306.63677978515625,0,21,STANDARD,34,2018-04-28,1725.2301025390625
0.13692523539066315,1,275.04901123046875,0.0,R_A3,28,275.04901123046875,0,41,STANDARD,1,2018-07-03,1609.5986328125
0.1187230721116066,2,275.1878356933594,0.0,R_A3,28,275.1878356933594,0,41,STANDARD,2,2018-07-03,1611.6826171875
0.13465063273906708,3,275.32666015625,0.0,R_A3,28,275.32666015625,0,41,STANDARD,3,2018-07-03,1613.7667236328125
0.1611299365758896,4,275.4655456542969,0.0,R_A3,28,275.4655456542969,0,41,STANDARD,4,2018-07-03,1615.850830078125
0.32475051283836365,5,274.83966064453125,0.0,R_A3,29,274.83966064453125,0,41,STANDARD,4,2018-07-03,1606.15234375
0.7798381447792053,6,275.3053894042969,0.0,R_A3,29,275.3053894042969,0,41,STANDARD,5,2018-07-03,1608.315673828125
0.6496419906616211,7,275.41876220703125,0.0,R_A3,29,275.41876220703125,0,41,STANDARD,6,2018-07-03,1610.47900390625
0.1949644684791565,8,275.5604248046875,0.0,R_A3,29,275.5604248046875,0,41,STANDARD,7,2018-07-03,1612.642333984375
0.19944706559181213,9,275.7044982910156,0.0,R_A3,29,275.7044982910156,0,41,STANDARD,8,2018-07-03,1614.8055419921875
0.7985547780990601,10,275.9225769042969,0.0,R_A3,29,275.9225769042969,0,41,STANDARD,9,2018-07-03,1616.9688720703125
0.794163703918457,11,276.2904052734375,0.0,R_A3,29,276.2904052734375,0,41,STANDARD,10,2018-07-03,1619.1322021484375
0.048264600336551666,12,284.85748291015625,0.0,R_A3,29,284.85748291015625,0,41,STANDARD,11,2018-07-03,1621.3070068359375
0.0538909025490284,13,285.0035095214844,0.0,R_A3,29,285.0035095214844,0,41,STANDARD,12,2018-07-03,1623.493408203125
0.3648141920566559,14,285.1496887207031,0.0,R_A3,29,285.1496887207031,0,41,STANDARD,13,2018-07-03,1625.6798095703125
0.2563813030719757,15,285.2629089355469,0.0,R_A3,29,285.2629089355469,0,41,STANDARD,14,2018-07-03,1627.8662109375
0.501021146774292,16,285.2495422363281,0.0,R_A3,29,285.2495422363281,0,41,STANDARD,15,2018-07-03,1630.052490234375
0.7987795472145081,17,285.35784912109375,0.0,R_A3,29,285.35784912109375,0,41,STANDARD,16,2018-07-03,1632.0523681640625
0.654694676399231,18,284.0655822753906,0.0,R_A3,29,284.0655822753906,0,41,STANDARD,30,2018-07-03,1634.6922607421875
0.0451430082321167,19,284.2548522949219,0.0,R_A3,29,284.2548522949219,0,41,STANDARD,31,2018-07-03,1638.158447265625
0.0918496698141098,20,284.486328125,0.0,R_A3,29,284.486328125,0,41,STANDARD,32,2018-07-03,1641.6246337890625
0.999996542930603,21,285.6658630371094,0.0,R_A3,29,285.6658630371094,0,41,STANDARD,33,2018-07-03,1645.0908203125
0.1303655058145523,22,285.00579833984375,0.0,R_A3,29,285.00579833984375,0,41,STANDARD,34,2018-07-03,1648.556884765625
0.05098489299416542,1,278.6302185058594,0.0,R_A4,30,278.6302185058594,0,52,STANDARD,1,2018-09-12,1630.4754638671875
0.04988299310207367,2,278.63037109375,0.0,R_A4,31,278.63037109375,0,52,STANDARD,1,2018-09-12,1628.908203125
0.052611466497182846,3,278.76422119140625,0.0,R_A4,31,278.76422119140625,0,52,STANDARD,2,2018-09-12,1630.9151611328125
0.0569344088435173,4,278.89813232421875,0.0,R_A4,31,278.89813232421875,0,52,STANDARD,3,2018-09-12,1632.922119140625
0.05656034126877785,5,279.04931640625,0.0,R_A4,32,279.04931640625,0,52,STANDARD,3,2018-09-12,1633.955810546875
0.20890410244464874,6,279.0092468261719,0.0,R_A4,32,279.0092468261719,0,51,STANDARD,3,2018-09-12,1634.9453125
0.05423152074217796,7,278.885986328125,0.0,R_A4,32,278.885986328125,0,51,STANDARD,2,2018-09-12,1633.09619140625
0.057026270776987076,8,279.12152099609375,0.0,R_A4,33,279.12152099609375,0,51,STANDARD,2,2018-09-12,1635.543212890625
0.28329911828041077,9,279.26190185546875,0.0,R_A4,33,279.26190185546875,0,51,STANDARD,3,2018-09-12,1637.407470703125
0.05968242511153221,10,279.3893737792969,0.0,R_A4,33,279.3893737792969,0,50,STANDARD,3,2018-09-12,1640.7886962890625
0.06229706108570099,11,279.4081726074219,0.0,R_A4,34,279.4081726074219,0,50,STANDARD,3,2018-09-12,1640.225830078125
0.05743493512272835,12,279.3840637207031,0.0,R_A4,35,279.3840637207031,0,50,STANDARD,3,2018-09-12,1639.6500244140625
0.1288340985774994,13,279.26092529296875,0.0,R_A4,35,279.26092529296875,0,50,STANDARD,2,2018-09-12,1637.800048828125
0.23467180132865906,14,279.5140686035156,0.0,R_A4,35,279.5140686035156,0,49,STANDARD,2,2018-09-12,1642.286376953125
0.6502028107643127,15,278.2377014160156,0.0,R_A4,36,278.2377014160156,0,49,STANDARD,33,2018-09-12,1641.034912109375
0.6518579721450806,16,277.6376037597656,0.0,R_A4,36,277.6376037597656,0,48,STANDARD,33,2018-09-12,1640.247802734375
0.1288347691297531,17,278.5072021484375,0.0,R_A4,37,278.5072021484375,0,48,STANDARD,33,2018-09-12,1644.724609375
0.6497642397880554,18,279.1640319824219,0.0,R_A4,37,279.1640319824219,0,48,STANDARD,34,2018-09-12,1650.256591796875
0.09446810930967331,19,278.9390869140625,0.0,R_A4,38,278.9390869140625,0,48,STANDARD,33,2018-09-12,1646.9244384765625
0.10339298844337463,20,279.3117370605469,0.0,R_A4,38,279.3117370605469,0,48,STANDARD,34,2018-09-12,1652.48779296875
0.3301767110824585,21,279.33917236328125,0.0,R_A4,38,279.33917236328125,0,47,STANDARD,34,2018-09-12,1657.355224609375
1.0,1,274.4364013671875,4.910140870284518e-12,R_A6,17,274.4364013671875,0,42,STANDARD,1,2018-11-07,1694.694091796875
1.0,2,274.5901794433594,2.363792104762008e-12,R_A6,17,274.5901794433594,0,42,STANDARD,2,2018-11-07,1696.2330322265625
1.0,3,274.7529602050781,7.703346966390912e-13,R_A6,17,274.7529602050781,0,42,STANDARD,3,2018-11-07,1697.7718505859375
1.0,4,274.9216003417969,3.603915397446672e-13,R_A6,17,274.9216003417969,0,42,STANDARD,4,2018-11-07,1699.310546875
1.0,5,275.0881652832031,3.491576873546759e-13,R_A6,17,275.0881652832031,0,42,STANDARD,5,2018-11-07,1700.849365234375
1.0,6,275.2440490722656,8.504129692110673e-12,R_A6,17,275.2440490722656,0,42,STANDARD,6,2018-11-07,1702.38818359375
1.0,7,275.0942077636719,1.140987131165172e-11,R_A6,17,275.0942077636719,0,42,STANDARD,7,2018-11-07,1703.927001953125
1.0,8,275.24700927734375,9.912825768565448e-12,R_A6,17,275.24700927734375,0,42,STANDARD,8,2018-11-07,1705.4656982421875
1.0,9,275.7164306640625,3.836579762651199e-13,R_A6,17,275.7164306640625,0,42,STANDARD,9,2018-11-07,1707.0045166015625
1.0,10,275.6213684082031,6.06344210951626e-11,R_A6,17,275.6213684082031,0,42,STANDARD,10,2018-11-07,1708.54345703125
1.0,11,278.1055908203125,-1.3420227602811696e-11,R_A6,17,278.1055908203125,0,42,STANDARD,11,2018-11-07,1710.4683837890625
1.0,12,278.3338928222656,-1.2767678624417411e-12,R_A6,17,278.3338928222656,0,42,STANDARD,12,2018-11-07,1712.779541015625
1.0,13,278.61376953125,-2.2105312914334763e-13,R_A6,17,278.61376953125,0,42,STANDARD,13,2018-11-07,1715.0908203125
1.0,14,278.832763671875,-1.609864991964846e-13,R_A6,17,278.832763671875,0,42,STANDARD,14,2018-11-07,1717.402099609375
1.0,15,279.0531311035156,-9.848721773016156e-14,R_A6,17,279.0531311035156,0,42,STANDARD,15,2018-11-07,1719.7132568359375
