SWAT,CONIDX,DATE,CONKPOS,CONBPRES,SGAS,DEPTH,DRAWDOWN,WELLMODEL,CONJPOS,PRESSURE,CONIPOS,WELL
1.0,14,2018-11-07,14,281.8249206542969,-6.460319475556919e-13,1716.53369140625,0,STANDARD,42,281.8249206542969,17,R_A6
1.0,15,2018-11-07,15,282.0438537597656,-4.520289036743369e-13,1718.8424072265625,0,STANDARD,42,282.0438537597656,17,R_A6
1.0,16,2018-11-07,16,282.407958984375,-1.4933808855331632e-13,1721.151123046875,0,STANDARD,42,282.407958984375,17,R_A6
1.0,17,2018-11-07,17,282.6268615722656,-2.05940245325692e-13,1723.459716796875,0,STANDARD,42,282.6268615722656,17,R_A6
1.0,18,2018-11-07,18,282.76385498046875,-2.0179569278598597e-13,1724.906005859375,0,STANDARD,42,282.76385498046875,17,R_A6
1.0,19,2018-11-07,26,282.5057067871094,-1.2721565811955708e-14,1726.0496826171875,0,STANDARD,42,282.5057067871094,17,R_A6
1.0,20,2018-11-07,27,282.98431396484375,2.7770710400330453e-14,1727.7530517578125,0,STANDARD,42,282.98431396484375,17,R_A6
1.0,21,2018-11-07,28,283.65582275390625,4.1961993595414256e-19,1729.456298828125,0,STANDARD,42,283.65582275390625,17,R_A6
1.0,22,2018-11-07,29,283.4768981933594,1.0262149374644619e-19,1731.15966796875,0,STANDARD,42,283.4768981933594,17,R_A6
1.0,23,2018-11-07,30,283.12615966796875,6.83199940475492e-16,1732.863037109375,0,STANDARD,42,283.12615966796875,17,R_A6
