ENSEMBLE,REAL,CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
iter-0,7,307.689208984375,7,28,47,14,2000-02-01,1672.8819580078125,0,307.689208984375,0.0,0.057975947856903076,OP_3,MULTISEG
iter-0,7,309.64801025390625,1,14,38,2,2000-02-01,1703.3057861328125,0,309.64801025390625,0.0,0.9999980926513672,WI_1,MULTISEG
iter-0,7,309.9230651855469,2,14,38,3,2000-02-01,1706.45556640625,0,309.9230651855469,0.0,0.9999985694885254,WI_1,MULTISEG
iter-0,7,310.1978759765625,3,14,38,4,2000-02-01,1709.6053466796875,0,310.1978759765625,-1.0755542945162232e-07,0.9999995231628418,WI_1,MULTISEG
iter-0,7,310.4726867675781,4,14,38,5,2000-02-01,1712.755126953125,0,310.4726867675781,-1.0370839476081528e-07,0.9999995231628418,WI_1,MULTISEG
iter-0,7,278.7484130859375,1,28,20,7,2000-06-01,1692.8189697265625,0,278.7484130859375,0.0,0.15801933407783508,WI_2,MULTISEG
iter-0,7,278.92987060546875,2,28,20,8,2000-06-01,1695.6947021484375,0,278.92987060546875,0.0,0.1613677442073822,WI_2,MULTISEG
iter-0,7,279.11181640625,3,28,20,9,2000-06-01,1698.5701904296875,0,279.11181640625,0.0,0.3643179833889008,WI_2,MULTISEG
iter-0,7,276.91879272460943,1,18,29,2,2001-01-01,1651.8370361328125,0,276.91879272460943,0.0,0.07394243031740189,OP_4,MULTISEG
iter-0,7,277.0624389648437,2,18,29,3,2001-01-01,1654.0831298828125,0,277.0624389648437,0.0,0.07297248393297195,OP_4,MULTISEG
iter-0,7,277.20510864257807,3,18,29,4,2001-01-01,1656.3291015625,0,277.20510864257807,0.0,0.062264420092105865,OP_4,MULTISEG
iter-0,7,277.3471069335937,4,18,29,5,2001-01-01,1658.5750732421875,0,277.3471069335937,0.0,0.062032505869865424,OP_4,MULTISEG
iter-0,7,271.59161376953125,5,18,29,6,2001-01-01,1660.91455078125,0,271.59161376953125,0.0,0.2719704210758209,OP_4,MULTISEG
iter-0,7,272.32968139648443,6,18,29,11,2001-01-01,1673.0660400390625,0,272.32968139648443,0.0,0.16867676377296448,OP_4,MULTISEG
iter-0,7,272.48294067382807,7,18,29,12,2001-01-01,1675.4754638671875,0,272.48294067382807,0.0,0.06888431310653688,OP_4,MULTISEG
iter-0,7,272.63534545898443,8,18,29,13,2001-01-01,1677.88525390625,0,272.63534545898443,0.0,0.06876681745052338,OP_4,MULTISEG
iter-0,7,272.78775024414057,9,18,29,14,2001-01-01,1680.295166015625,0,272.78775024414057,0.0,0.07519853115081787,OP_4,MULTISEG
iter-0,7,269.44320678710943,1,24,37,1,2001-01-01,1613.65234375,0,269.44320678710943,0.0,0.0732945054769516,OP_5,MULTISEG
iter-0,7,269.65768432617193,2,24,37,2,2001-01-01,1617.08251953125,0,269.65768432617193,0.0,0.030518606305122375,OP_5,MULTISEG
iter-0,7,269.87384033203125,3,24,37,3,2001-01-01,1620.5126953125,0,269.87384033203125,0.0,0.038742795586586,OP_5,MULTISEG
iter-0,7,270.09017944335943,4,24,37,4,2001-01-01,1623.9429931640625,0,270.09017944335943,0.0,0.03982161357998848,OP_5,MULTISEG
iter-0,7,270.30654907226557,5,24,37,5,2001-01-01,1627.373291015625,0,270.30654907226557,0.0,0.043579410761594765,OP_5,MULTISEG
iter-0,7,265.02764892578125,6,25,37,11,2001-01-01,1634.0521240234375,0,265.02764892578125,0.0,0.04651021584868431,OP_5,MULTISEG
iter-0,7,265.21731567382807,7,25,37,12,2001-01-01,1637.055908203125,0,265.21731567382807,0.0,0.03858861699700356,OP_5,MULTISEG
iter-0,7,265.40740966796875,8,25,37,13,2001-01-01,1640.0596923828125,0,265.40740966796875,0.0,0.04288718849420548,OP_5,MULTISEG
iter-0,7,265.59756469726557,9,25,37,14,2001-01-01,1643.063720703125,0,265.59756469726557,0.0,0.047532159835100174,OP_5,MULTISEG
iter-0,7,282.2121276855469,1,17,10,6,2001-03-01,1707.4619140625,0,282.2121276855469,0.0,0.6740139722824097,WI_3,MULTISEG
iter-0,7,282.3393249511719,2,17,10,7,2001-03-01,1709.75146484375,0,282.3393249511719,0.0,0.6527817249298096,WI_3,MULTISEG
iter-0,7,280.50265502929693,3,16,10,7,2001-03-01,1721.396728515625,0,280.50265502929693,0.0,0.9999927878379822,WI_3,MULTISEG
iter-0,7,280.71420288085943,4,16,10,8,2001-03-01,1723.6658935546875,0,280.71420288085943,1.8066401239608117e-12,1.0,WI_3,MULTISEG
iter-0,7,280.92599487304693,5,16,10,9,2001-03-01,1725.93505859375,0,280.92599487304693,5.515822607687904e-12,1.0,WI_3,MULTISEG
iter-0,7,281.1416015625,6,16,10,10,2001-03-01,1728.2041015625,0,281.1416015625,1.0207955140895118e-11,1.0,WI_3,MULTISEG
iter-0,8,303.6817321777344,1,27,30,5,2000-02-01,1610.9415283203125,0,303.6817321777344,0.0,0.057849615812301636,OP_1,MULTISEG
iter-0,8,303.8625183105469,2,27,30,6,2000-02-01,1613.7694091796875,0,303.8625183105469,0.0,0.04508017003536224,OP_1,MULTISEG
iter-0,8,304.039794921875,3,27,30,7,2000-02-01,1616.5482177734375,0,304.039794921875,0.0,0.0773550271987915,OP_1,MULTISEG
iter-0,8,304.2170715332031,4,27,30,8,2000-02-01,1619.3270263671875,0,304.2170715332031,0.0,0.0698726549744606,OP_1,MULTISEG
iter-0,8,304.39434814453125,5,27,30,9,2000-02-01,1622.1058349609375,0,304.39434814453125,0.0,0.037769272923469537,OP_1,MULTISEG
iter-0,8,304.5716552734375,6,27,30,10,2000-02-01,1624.884765625,0,304.5716552734375,0.0,0.05096010118722916,OP_1,MULTISEG
iter-0,8,306.3282470703125,1,20,13,6,2000-02-01,1653.7374267578125,0,306.3282470703125,0.0,0.1146002635359764,OP_2,MULTISEG
iter-0,8,306.5000305175781,2,20,13,7,2000-02-01,1656.4285888671875,0,306.5000305175781,0.0,0.05169253796339035,OP_2,MULTISEG
iter-0,8,306.6718444824219,3,20,13,8,2000-02-01,1659.11962890625,0,306.6718444824219,0.0,0.06269501149654387,OP_2,MULTISEG
iter-0,8,306.84368896484375,4,20,13,9,2000-02-01,1661.8106689453125,0,306.84368896484375,0.0,0.05850467085838317,OP_2,MULTISEG
iter-0,8,307.0154113769531,5,20,13,10,2000-02-01,1664.501708984375,0,307.0154113769531,0.0,0.2386297881603241,OP_2,MULTISEG
iter-0,8,306.662841796875,1,28,47,9,2000-02-01,1657.549072265625,0,306.662841796875,0.0,0.1438973844051361,OP_3,MULTISEG
iter-0,8,306.87445068359375,2,28,47,10,2000-02-01,1660.86376953125,0,306.87445068359375,0.0,0.13308216631412506,OP_3,MULTISEG
iter-0,8,307.0653991699219,3,28,47,11,2000-02-01,1663.854736328125,0,307.0653991699219,0.0,0.05505884066224098,OP_3,MULTISEG
iter-0,8,307.2357177734375,4,28,47,12,2000-02-01,1666.5220947265625,0,307.2357177734375,0.0,0.08344392478466034,OP_3,MULTISEG
iter-0,8,307.406005859375,5,28,47,13,2000-02-01,1669.1890869140625,0,307.406005859375,0.0,0.04827115684747696,OP_3,MULTISEG
iter-0,8,307.5763244628906,6,28,47,14,2000-02-01,1671.8563232421875,0,307.5763244628906,0.0,0.07168136537075043,OP_3,MULTISEG
iter-0,8,309.39678955078125,1,14,38,1,2000-02-01,1700.503173828125,0,309.39678955078125,5.070285080677195e-09,1.0,WI_1,MULTISEG
iter-0,8,309.5770568847656,2,14,38,2,2000-02-01,1703.0240478515625,0,309.5770568847656,1.7127645151049362e-06,1.0000079870224001,WI_1,MULTISEG
iter-0,8,309.8139953613281,3,14,38,3,2000-02-01,1705.544921875,0,309.8139953613281,7.97884979419905e-07,1.0000036954879759,WI_1,MULTISEG
iter-0,8,310.05084228515625,4,14,38,4,2000-02-01,1708.0655517578125,0,310.05084228515625,2.1838866359757963e-07,1.0000009536743164,WI_1,MULTISEG
iter-0,8,310.2877502441406,5,14,38,5,2000-02-01,1710.586181640625,0,310.2877502441406,3.659488356788642e-07,1.0000016689300537,WI_1,MULTISEG
iter-0,8,284.7607116699219,1,28,20,7,2000-06-01,1693.498291015625,0,284.7607116699219,0.0,0.4292479157447815,WI_2,MULTISEG
iter-0,8,284.93670654296875,2,28,20,8,2000-06-01,1696.6204833984375,0,284.93670654296875,0.0,0.2161349207162857,WI_2,MULTISEG
iter-0,8,285.1347351074219,3,28,20,9,2000-06-01,1699.742919921875,0,285.1347351074219,0.0,0.4075978100299835,WI_2,MULTISEG
iter-0,8,277.79837036132807,1,18,29,2,2001-01-01,1650.1429443359375,0,277.79837036132807,0.0,0.033543720841407776,OP_4,MULTISEG
iter-0,8,277.93923950195307,2,18,29,3,2001-01-01,1652.36767578125,0,277.93923950195307,0.0,0.043846957385540015,OP_4,MULTISEG
iter-0,8,278.079833984375,3,18,29,4,2001-01-01,1654.59228515625,0,278.079833984375,0.0,0.053138788789510734,OP_4,MULTISEG
iter-0,8,278.22039794921875,4,18,29,5,2001-01-01,1656.8167724609375,0,278.22039794921875,0.0,0.05123639851808548,OP_4,MULTISEG
iter-0,8,277.88290405273443,5,18,29,6,2001-01-01,1659.448974609375,0,277.88290405273443,0.0,0.07686824351549149,OP_4,MULTISEG
iter-0,8,278.55255126953125,6,18,29,10,2001-01-01,1671.6082763671875,0,278.55255126953125,0.0,0.3368411064147949,OP_4,MULTISEG
iter-0,8,278.73599243164057,7,18,29,11,2001-01-01,1674.511962890625,0,278.73599243164057,0.0,0.06259772181510925,OP_4,MULTISEG
iter-0,8,278.91140747070307,8,18,29,12,2001-01-01,1677.27978515625,0,278.91140747070307,0.0,0.07757077366113663,OP_4,MULTISEG
iter-0,8,279.08673095703125,9,18,29,13,2001-01-01,1680.0472412109375,0,279.08673095703125,0.0,0.10360179096460342,OP_4,MULTISEG
iter-0,8,279.26190185546875,10,18,29,14,2001-01-01,1682.8148193359375,0,279.26190185546875,0.0,0.10040851682424544,OP_4,MULTISEG
iter-0,8,272.25527954101557,1,24,37,1,2001-01-01,1612.65966796875,0,272.25527954101557,0.0,0.03216320276260376,OP_5,MULTISEG
iter-0,8,272.42092895507807,2,24,37,2,2001-01-01,1615.2783203125,0,272.42092895507807,0.0,0.03566405922174454,OP_5,MULTISEG
iter-0,8,272.5869140625,3,24,37,3,2001-01-01,1617.897216796875,0,272.5869140625,0.0,0.04140553995966911,OP_5,MULTISEG
iter-0,8,272.75302124023443,4,24,37,4,2001-01-01,1620.51611328125,0,272.75302124023443,0.0,0.037080615758895874,OP_5,MULTISEG
iter-0,8,272.91885375976557,5,24,37,5,2001-01-01,1623.1348876953125,0,272.91885375976557,0.0,0.030388696119189262,OP_5,MULTISEG
iter-0,8,274.18994140625,6,24,37,6,2001-01-01,1626.6761474609375,0,274.18994140625,0.0,0.08557850867509842,OP_5,MULTISEG
iter-0,8,274.529296875,7,25,37,11,2001-01-01,1635.48486328125,0,274.529296875,0.0,0.0387086533010006,OP_5,MULTISEG
iter-0,8,274.7352905273437,8,25,37,12,2001-01-01,1638.741455078125,0,274.7352905273437,0.0,0.044680166989564896,OP_5,MULTISEG
iter-0,8,274.94146728515625,9,25,37,13,2001-01-01,1641.998046875,0,274.94146728515625,0.0,0.04544199630618096,OP_5,MULTISEG
iter-0,8,275.14773559570307,10,25,37,14,2001-01-01,1645.25439453125,0,275.14773559570307,0.0,0.05552399158477783,OP_5,MULTISEG
iter-0,8,276.44097900390625,1,17,10,6,2001-03-01,1703.7740478515625,0,276.44097900390625,0.0,0.6624257564544678,WI_3,MULTISEG
iter-0,8,276.57809448242193,2,17,10,7,2001-03-01,1705.9508056640625,0,276.57809448242193,0.0,0.6913023591041565,WI_3,MULTISEG
iter-0,8,278.47341918945307,3,16,10,7,2001-03-01,1721.1634521484375,0,278.47341918945307,-1.1678992217767359e-09,1.0,WI_3,MULTISEG
iter-0,8,278.6683349609375,4,16,10,8,2001-03-01,1723.3365478515625,0,278.6683349609375,-3.0052418886761245e-11,1.0,WI_3,MULTISEG
iter-0,8,278.86325073242193,5,16,10,9,2001-03-01,1725.509765625,0,278.86325073242193,-8.59539327734138e-13,1.0,WI_3,MULTISEG
iter-0,8,279.0580444335937,6,16,10,10,2001-03-01,1727.6820068359375,0,279.0580444335937,-5.554256056819473e-13,1.0,WI_3,MULTISEG
iter-0,9,303.6399230957031,1,27,30,4,2000-02-01,1608.8768310546875,0,303.6399230957031,0.0,0.041666846722364426,OP_1,MULTISEG
iter-0,9,303.82696533203125,2,27,30,5,2000-02-01,1611.80908203125,0,303.82696533203125,0.0,0.03526187315583229,OP_1,MULTISEG
iter-0,9,304.0133361816406,3,27,30,6,2000-02-01,1614.730712890625,0,304.0133361816406,0.0,0.03628692403435707,OP_1,MULTISEG
iter-0,9,304.19903564453125,4,27,30,7,2000-02-01,1617.6414794921875,0,304.19903564453125,0.0,0.033002790063619614,OP_1,MULTISEG
iter-0,9,304.3847351074219,5,27,30,8,2000-02-01,1620.55224609375,0,304.3847351074219,0.0,0.03560127317905426,OP_1,MULTISEG
iter-0,9,304.5704650878906,6,27,30,9,2000-02-01,1623.463134765625,0,304.5704650878906,0.0,0.02960034646093845,OP_1,MULTISEG
iter-0,9,304.7564697265625,7,27,30,10,2000-02-01,1626.373779296875,0,304.7564697265625,0.0,0.1430327147245407,OP_1,MULTISEG
iter-0,9,305.955322265625,1,20,13,6,2000-02-01,1651.43017578125,0,305.955322265625,0.0,0.09730594605207443,OP_2,MULTISEG
iter-0,9,306.1368713378906,2,20,13,7,2000-02-01,1654.2996826171875,0,306.1368713378906,0.0,0.05773886293172836,OP_2,MULTISEG
iter-0,9,306.3201599121094,3,20,13,8,2000-02-01,1657.1690673828125,0,306.3201599121094,0.0,0.05811411514878272,OP_2,MULTISEG
iter-0,9,306.5034484863281,4,20,13,9,2000-02-01,1660.0384521484375,0,306.5034484863281,0.0,0.04903604835271835,OP_2,MULTISEG
iter-0,9,306.68377685546875,5,20,13,10,2000-02-01,1662.9080810546875,0,306.68377685546875,0.0,0.1970432549715042,OP_2,MULTISEG
iter-0,9,306.6658935546875,1,28,47,8,2000-02-01,1656.3062744140625,0,306.6658935546875,0.0,0.16231884062290192,OP_3,MULTISEG
iter-0,9,306.8512268066406,2,28,47,9,2000-02-01,1659.2093505859375,0,306.8512268066406,0.0,0.1173177734017372,OP_3,MULTISEG
iter-0,9,307.0365905761719,3,28,47,10,2000-02-01,1662.1126708984375,0,307.0365905761719,0.0,0.08640555292367935,OP_3,MULTISEG
iter-0,9,307.2247314453125,4,28,47,11,2000-02-01,1665.0594482421875,0,307.2247314453125,0.0,0.05411176010966301,OP_3,MULTISEG
iter-0,9,307.4156799316406,5,28,47,12,2000-02-01,1668.050048828125,0,307.4156799316406,0.0,0.053649403154850006,OP_3,MULTISEG
iter-0,9,307.6066589355469,6,28,47,13,2000-02-01,1671.0406494140625,0,307.6066589355469,0.0,0.07516760379076004,OP_3,MULTISEG
iter-0,9,307.7976379394531,7,28,47,14,2000-02-01,1674.0313720703125,0,307.7976379394531,0.0,0.07934866845607758,OP_3,MULTISEG
iter-0,9,309.6358642578125,1,14,38,2,2000-02-01,1704.1181640625,0,309.6358642578125,5.9435558696918625e-09,1.0,WI_1,MULTISEG
iter-0,9,309.82391357421875,2,14,38,3,2000-02-01,1706.7388916015625,0,309.82391357421875,4.1428366293061463e-10,1.0,WI_1,MULTISEG
iter-0,9,310.0686340332031,3,14,38,4,2000-02-01,1709.35986328125,0,310.0686340332031,7.206873431364612e-10,1.0,WI_1,MULTISEG
iter-0,9,310.3133850097656,4,14,38,5,2000-02-01,1711.9808349609375,0,310.3133850097656,3.3135976185150184e-09,1.0,WI_1,MULTISEG
iter-0,9,278.39605712890625,1,28,20,7,2000-06-01,1694.090087890625,0,278.39605712890625,0.0,0.2147044688463211,WI_2,MULTISEG
iter-0,9,278.59140014648443,2,28,20,8,2000-06-01,1697.147216796875,0,278.59140014648443,0.0,0.19355154037475586,WI_2,MULTISEG
iter-0,9,278.82244873046875,3,28,20,9,2000-06-01,1700.2044677734375,0,278.82244873046875,0.0,0.5206432342529297,WI_2,MULTISEG
iter-0,9,279.31405639648443,4,28,20,10,2000-06-01,1703.26171875,0,279.31405639648443,0.0,0.8568493723869324,WI_2,MULTISEG
iter-0,9,278.50244140625,1,18,29,1,2001-01-01,1651.541259765625,0,278.50244140625,0.0,0.12111049890518187,OP_4,MULTISEG
iter-0,9,278.6392822265625,2,18,29,2,2001-01-01,1653.6990966796875,0,278.6392822265625,0.0,0.04061054065823555,OP_4,MULTISEG
iter-0,9,278.77584838867193,3,18,29,3,2001-01-01,1655.857177734375,0,278.77584838867193,0.0,0.054104574024677284,OP_4,MULTISEG
iter-0,9,278.91238403320307,4,18,29,4,2001-01-01,1658.0152587890625,0,278.91238403320307,0.0,0.05262551084160805,OP_4,MULTISEG
iter-0,9,279.04595947265625,5,18,29,5,2001-01-01,1660.173095703125,0,279.04595947265625,0.0,0.1522001475095749,OP_4,MULTISEG
iter-0,9,279.6947021484375,6,18,29,10,2001-01-01,1673.369384765625,0,279.6947021484375,0.0,0.31199124455451965,OP_4,MULTISEG
iter-0,9,279.828369140625,7,18,29,11,2001-01-01,1675.88671875,0,279.828369140625,0.0,0.06477677077054977,OP_4,MULTISEG
iter-0,9,279.9766845703125,8,18,29,12,2001-01-01,1678.2293701171875,0,279.9766845703125,0.0,0.06482773274183272,OP_4,MULTISEG
iter-0,9,280.12503051757807,9,18,29,13,2001-01-01,1680.572021484375,0,280.12503051757807,0.0,0.08339612931013107,OP_4,MULTISEG
iter-0,9,280.2738037109375,10,18,29,14,2001-01-01,1682.9146728515625,0,280.2738037109375,0.0,0.11001691222190857,OP_4,MULTISEG
iter-0,9,274.47689819335943,1,24,37,1,2001-01-01,1613.9102783203125,0,274.47689819335943,0.0,0.045472126454114914,OP_5,MULTISEG
iter-0,9,274.68515014648443,2,24,37,2,2001-01-01,1617.2352294921875,0,274.68515014648443,0.0,0.060785006731748574,OP_5,MULTISEG
iter-0,9,274.893798828125,3,24,37,3,2001-01-01,1620.5604248046875,0,274.893798828125,0.0,0.03227284550666809,OP_5,MULTISEG
iter-0,9,275.10400390625,4,24,37,4,2001-01-01,1623.885498046875,0,275.10400390625,0.0,0.0291423499584198,OP_5,MULTISEG
iter-0,9,275.31430053710943,5,24,37,5,2001-01-01,1627.21044921875,0,275.31430053710943,0.0,0.03652634099125862,OP_5,MULTISEG
iter-0,9,275.55743408203125,6,25,37,11,2001-01-01,1633.4405517578125,0,275.55743408203125,0.0,0.05613619089126587,OP_5,MULTISEG
iter-0,9,275.7327880859375,7,25,37,12,2001-01-01,1636.2110595703125,0,275.7327880859375,0.0,0.03967179358005524,OP_5,MULTISEG
iter-0,9,275.90823364257807,8,25,37,13,2001-01-01,1638.9813232421875,0,275.90823364257807,0.0,0.04277050867676735,OP_5,MULTISEG
iter-0,9,276.08340454101557,9,25,37,14,2001-01-01,1641.751708984375,0,276.08340454101557,0.0,0.053648307919502265,OP_5,MULTISEG
iter-0,9,272.41085815429693,1,17,10,6,2001-03-01,1705.5653076171875,0,272.41085815429693,0.0,0.7214509844779968,WI_3,MULTISEG
iter-0,9,274.04238891601557,2,16,10,6,2001-03-01,1720.0162353515625,0,274.04238891601557,-1.7279544461956675e-09,1.0,WI_3,MULTISEG
iter-0,9,274.2703857421875,3,16,10,7,2001-03-01,1722.49267578125,0,274.2703857421875,3.2108768421856837e-10,1.0,WI_3,MULTISEG
iter-0,9,274.49832153320307,4,16,10,8,2001-03-01,1724.968994140625,0,274.49832153320307,9.93756410494484e-10,1.0,WI_3,MULTISEG
iter-0,9,274.72628784179693,5,16,10,9,2001-03-01,1727.4454345703125,0,274.72628784179693,1.5146991438896862e-09,1.0,WI_3,MULTISEG
iter-0,9,275.01022338867193,6,16,10,10,2001-03-01,1729.921875,0,275.01022338867193,1.0283614931827499e-10,1.0,WI_3,MULTISEG
iter-1,0,303.392333984375,1,27,30,5,2000-02-01,1608.9658203125,0,303.392333984375,0.0,0.025893526151776317,OP_1,MULTISEG
iter-1,0,303.58270263671875,2,27,30,6,2000-02-01,1611.6580810546875,0,303.58270263671875,0.0,0.036373544484376914,OP_1,MULTISEG
iter-1,0,303.7703552246094,3,27,30,7,2000-02-01,1614.5997314453125,0,303.7703552246094,0.0,0.04272856190800667,OP_1,MULTISEG
iter-1,0,303.9580078125,4,27,30,8,2000-02-01,1617.541259765625,0,303.9580078125,0.0,0.030662225559353832,OP_1,MULTISEG
iter-1,0,304.1456604003906,5,27,30,9,2000-02-01,1620.4827880859375,0,304.1456604003906,0.0,0.030596239492297176,OP_1,MULTISEG
iter-1,0,304.33331298828125,6,27,30,10,2000-02-01,1623.424072265625,0,304.33331298828125,0.0,0.031195323914289474,OP_1,MULTISEG
iter-1,0,304.5321350097656,7,27,30,11,2000-02-01,1626.5423583984375,0,304.5321350097656,0.0,0.12371594458818436,OP_1,MULTISEG
iter-1,0,306.2962341308594,1,20,13,7,2000-02-01,1654.498779296875,0,306.2962341308594,0.0,0.047966767102479935,OP_2,MULTISEG
iter-1,0,306.4520568847656,2,20,13,8,2000-02-01,1656.93994140625,0,306.4520568847656,0.0,0.046144165098667145,OP_2,MULTISEG
iter-1,0,306.6078796386719,3,20,13,9,2000-02-01,1659.381103515625,0,306.6078796386719,0.0,0.051714569330215454,OP_2,MULTISEG
iter-1,0,306.7637023925781,4,20,13,10,2000-02-01,1661.822021484375,0,306.7637023925781,0.0,0.11960136890411376,OP_2,MULTISEG
iter-1,0,306.5267028808594,1,28,47,9,2000-02-01,1657.891357421875,0,306.5267028808594,0.0,0.1343134194612503,OP_3,MULTISEG
iter-1,0,306.75341796875,2,28,47,10,2000-02-01,1661.443115234375,0,306.75341796875,0.0,0.09299392998218536,OP_3,MULTISEG
iter-1,0,306.9486389160156,3,28,47,11,2000-02-01,1664.50048828125,0,306.9486389160156,0.0,0.05326126143336296,OP_3,MULTISEG
iter-1,0,307.1122741699219,4,28,47,12,2000-02-01,1667.0635986328125,0,307.1122741699219,0.0,0.06588656455278398,OP_3,MULTISEG
iter-1,0,307.27593994140625,5,28,47,13,2000-02-01,1669.626708984375,0,307.27593994140625,0.0,0.09170614928007126,OP_3,MULTISEG
iter-1,0,307.4395751953125,6,28,47,14,2000-02-01,1672.1898193359375,0,307.4395751953125,0.0,0.08860759437084198,OP_3,MULTISEG
iter-1,0,309.60345458984375,1,14,38,2,2000-02-01,1703.191650390625,0,309.60345458984375,0.0,0.9999787211418152,WI_1,MULTISEG
iter-1,0,309.8544006347656,2,14,38,3,2000-02-01,1705.9703369140625,0,309.8544006347656,0.0,0.9999614953994752,WI_1,MULTISEG
iter-1,0,310.10540771484375,3,14,38,4,2000-02-01,1708.749267578125,0,310.10540771484375,0.0,0.9999828338623048,WI_1,MULTISEG
iter-1,0,310.3562927246094,4,14,38,5,2000-02-01,1711.5281982421875,0,310.3562927246094,0.0,0.999974489212036,WI_1,MULTISEG
iter-1,0,278.28591918945307,1,28,20,7,2000-06-01,1693.8045654296875,0,278.28591918945307,0.0,0.47007140517234797,WI_2,MULTISEG
iter-1,0,278.50274658203125,2,28,20,8,2000-06-01,1696.38916015625,0,278.50274658203125,0.0,0.4369421601295471,WI_2,MULTISEG
iter-1,0,278.740234375,3,28,20,9,2000-06-01,1698.9736328125,0,278.740234375,0.0,0.741840124130249,WI_2,MULTISEG
iter-1,0,273.29971313476557,1,18,29,1,2001-01-01,1649.8204345703125,0,273.29971313476557,0.0,0.22629070281982425,OP_4,MULTISEG
iter-1,0,273.44989013671875,2,18,29,2,2001-01-01,1652.1866455078125,0,273.44989013671875,0.0,0.04544992744922638,OP_4,MULTISEG
iter-1,0,273.59957885742193,3,18,29,3,2001-01-01,1654.552734375,0,273.59957885742193,0.0,0.061367321759462364,OP_4,MULTISEG
iter-1,0,273.74929809570307,4,18,29,4,2001-01-01,1656.9188232421875,0,273.74929809570307,0.0,0.061381109058856964,OP_4,MULTISEG
iter-1,0,273.8992919921875,5,18,29,5,2001-01-01,1659.28515625,0,273.8992919921875,0.0,0.19276779890060425,OP_4,MULTISEG
iter-1,0,274.02883911132807,6,18,29,10,2001-01-01,1672.21435546875,0,274.02883911132807,0.0,0.1540130227804184,OP_4,MULTISEG
iter-1,0,274.184814453125,7,18,29,11,2001-01-01,1674.68017578125,0,274.184814453125,0.0,0.09054502844810486,OP_4,MULTISEG
iter-1,0,274.33169555664057,8,18,29,12,2001-01-01,1677.0015869140625,0,274.33169555664057,0.0,0.08354920893907547,OP_4,MULTISEG
iter-1,0,274.47860717773443,9,18,29,13,2001-01-01,1679.3231201171875,0,274.47860717773443,0.0,0.08771006762981415,OP_4,MULTISEG
iter-1,0,274.62557983398443,10,18,29,14,2001-01-01,1681.6446533203125,0,274.62557983398443,0.0,0.1538850963115692,OP_4,MULTISEG
iter-1,0,268.98739624023443,1,24,37,1,2001-01-01,1613.378662109375,0,268.98739624023443,0.0,0.029139533638954163,OP_5,MULTISEG
iter-1,0,269.17691040039057,2,24,37,2,2001-01-01,1616.3751220703125,0,269.17691040039057,0.0,0.03303946554660797,OP_5,MULTISEG
iter-1,0,269.36648559570307,3,24,37,3,2001-01-01,1619.371826171875,0,269.36648559570307,0.0,0.03463626280426979,OP_5,MULTISEG
iter-1,0,269.55615234375,4,24,37,4,2001-01-01,1622.368896484375,0,269.55615234375,0.0,0.042257219552993774,OP_5,MULTISEG
iter-1,0,269.74569702148443,5,24,37,5,2001-01-01,1625.3653564453125,0,269.74569702148443,0.0,0.041565749794244766,OP_5,MULTISEG
iter-1,0,271.0780639648437,6,25,37,11,2001-01-01,1632.4676513671875,0,271.0780639648437,0.0,0.05399373918771744,OP_5,MULTISEG
iter-1,0,271.29214477539057,7,25,37,12,2001-01-01,1635.8546142578125,0,271.29214477539057,0.0,0.04619641602039337,OP_5,MULTISEG
iter-1,0,271.50616455078125,8,25,37,13,2001-01-01,1639.2415771484375,0,271.50616455078125,0.0,0.04194050282239914,OP_5,MULTISEG
iter-1,0,271.72024536132807,9,25,37,14,2001-01-01,1642.6287841796875,0,271.72024536132807,0.0,0.040840495377779014,OP_5,MULTISEG
iter-1,0,275.01223754882807,1,17,10,6,2001-03-01,1705.423095703125,0,275.01223754882807,0.0,0.8121289610862732,WI_3,MULTISEG
iter-1,0,275.18341064453125,2,17,10,7,2001-03-01,1708.0858154296875,0,275.18341064453125,0.0,0.8573368787765503,WI_3,MULTISEG
iter-1,0,277.06747436523443,3,16,10,7,2001-03-01,1724.1712646484375,0,277.06747436523443,2.7889650632780643e-19,1.0,WI_3,MULTISEG
iter-1,0,277.33676147460943,4,16,10,8,2001-03-01,1727.1033935546875,0,277.33676147460943,3.3499732365017907e-20,1.0,WI_3,MULTISEG
iter-1,0,277.6060791015625,5,16,10,9,2001-03-01,1730.0355224609375,0,277.6060791015625,1.4869588684300171e-19,1.0,WI_3,MULTISEG
iter-1,0,277.92709350585943,6,16,10,10,2001-03-01,1732.967041015625,0,277.92709350585943,1.2588454614486787e-19,1.0,WI_3,MULTISEG
iter-1,1,303.62432861328125,1,27,30,5,2000-02-01,1610.7481689453125,0,303.62432861328125,0.0,0.031232105568051338,OP_1,MULTISEG
iter-1,1,303.8224792480469,2,27,30,6,2000-02-01,1613.636962890625,0,303.8224792480469,0.0,0.03605647012591362,OP_1,MULTISEG
iter-1,1,304.0016784667969,3,27,30,7,2000-02-01,1616.446044921875,0,304.0016784667969,0.0,0.03536966070532799,OP_1,MULTISEG
iter-1,1,304.180908203125,4,27,30,8,2000-02-01,1619.2552490234375,0,304.180908203125,0.0,0.03781571239233017,OP_1,MULTISEG
