SWAT,CONJPOS,DATE,CONBPRES,WELLMODEL,SGAS,WELL,PRESSURE,DRAWDOWN,DEPTH,CONKPOS,CONIDX,CONIPOS
0.05257616937160492,41,2018-07-03,284.43963623046875,STANDARD,0.0,R_A3,284.43963623046875,0,1641.5948486328125,28,20,29
1.0,41,2018-07-03,286.2861022949219,STANDARD,-1.12264728763245e-11,R_A3,286.2861022949219,0,1645.0999755859375,29,21,29
0.09429942071437836,41,2018-07-03,284.94915771484375,STANDARD,0.0,R_A3,284.94915771484375,0,1648.60498046875,30,22,29
0.048697490245103836,52,2018-09-12,279.4886779785156,STANDARD,0.0,R_A4,279.4886779785156,0,1632.018798828125,1,1,30
0.08424898982048035,52,2018-09-12,279.2803955078125,STANDARD,0.0,R_A4,279.2803955078125,0,1627.45166015625,1,2,31
0.05009050667285919,52,2018-09-12,279.4158020019531,STANDARD,0.0,R_A4,279.4158020019531,0,1629.4825439453125,2,3,31
0.05123398080468178,52,2018-09-12,279.5511779785156,STANDARD,0.0,R_A4,279.5511779785156,0,1631.513427734375,3,4,31
0.05314342677593231,52,2018-09-12,279.68658447265625,STANDARD,0.0,R_A4,279.68658447265625,0,1633.5443115234375,4,5,31
0.05438026785850525,52,2018-09-12,279.7218322753906,STANDARD,0.0,R_A4,279.7218322753906,0,1632.946044921875,4,6,32
0.05729315057396889,51,2018-09-12,279.84515380859375,STANDARD,0.0,R_A4,279.84515380859375,0,1636.3385009765625,4,7,32
0.05742150545120239,51,2018-09-12,279.96197509765625,STANDARD,0.0,R_A4,279.96197509765625,0,1636.818115234375,4,8,33
0.10728368908166885,51,2018-09-12,280.0859069824219,STANDARD,0.0,R_A4,280.0859069824219,0,1638.67724609375,5,9,33
0.05885818973183632,50,2018-09-12,280.3189697265625,STANDARD,0.0,R_A4,280.3189697265625,0,1642.967041015625,5,10,33
0.0589369535446167,50,2018-09-12,280.3130798339844,STANDARD,0.0,R_A4,280.3130798339844,0,1641.630126953125,5,11,34
0.06029196456074715,50,2018-09-12,280.1887512207031,STANDARD,0.0,R_A4,280.1887512207031,0,1639.7669677734375,4,12,34
0.062279053032398224,50,2018-09-12,280.2974548339844,STANDARD,0.0,R_A4,280.2974548339844,0,1640.485107421875,4,13,35
0.20038659870624542,50,2018-09-12,280.17779541015625,STANDARD,0.0,R_A4,280.17779541015625,0,1638.6878662109375,3,14,35
0.18140681087970734,49,2018-09-12,280.42578125,STANDARD,0.0,R_A4,280.42578125,0,1643.1455078125,3,15,35
0.19327858090400696,49,2018-09-12,279.5263671875,STANDARD,0.0,R_A4,279.5263671875,0,1644.424560546875,29,16,36
0.057424962520599365,48,2018-09-12,278.8760070800781,STANDARD,0.0,R_A4,278.8760070800781,0,1644.23828125,29,17,36
0.12696897983551025,48,2018-09-12,279.8106689453125,STANDARD,0.0,R_A4,279.8106689453125,0,1649.52392578125,29,18,37
0.09114377945661545,48,2018-09-12,280.45050048828125,STANDARD,0.0,R_A4,280.45050048828125,0,1652.5396728515625,29,19,38
0.6519219279289246,47,2018-09-12,280.54974365234375,STANDARD,0.0,R_A4,280.54974365234375,0,1660.12060546875,29,20,38
1.0,42,2018-11-07,273.3933410644531,STANDARD,4.479431691024882e-13,R_A6,273.3933410644531,0,1693.9029541015625,1,1,17
1.0,42,2018-11-07,273.5391845703125,STANDARD,1.0452572238740104e-13,R_A6,273.5391845703125,0,1695.4310302734375,2,2,17
1.0,42,2018-11-07,273.68505859375,STANDARD,9.156352976172344e-14,R_A6,273.68505859375,0,1696.959228515625,3,3,17
1.0,42,2018-11-07,273.8302001953125,STANDARD,6.843940832893664e-14,R_A6,273.8302001953125,0,1698.4873046875,4,4,17
1.0,42,2018-11-07,273.9739990234375,STANDARD,9.753529499898286e-14,R_A6,273.9739990234375,0,1700.015380859375,5,5,17
1.0,42,2018-11-07,274.117431640625,STANDARD,1.203322706234966e-12,R_A6,274.117431640625,0,1701.54345703125,6,6,17
1.0,42,2018-11-07,273.9599914550781,STANDARD,8.353803759852951e-12,R_A6,273.9599914550781,0,1703.071533203125,7,7,17
1.0,42,2018-11-07,274.1077575683594,STANDARD,7.664745574342824e-12,R_A6,274.1077575683594,0,1704.5997314453125,8,8,17
1.0,42,2018-11-07,274.57366943359375,STANDARD,2.965966502347511e-13,R_A6,274.57366943359375,0,1706.1278076171875,9,9,17
1.0,42,2018-11-07,274.4375915527344,STANDARD,5.806858119350444e-11,R_A6,274.4375915527344,0,1707.6558837890625,10,10,17
1.0,42,2018-11-07,281.0365905761719,STANDARD,-1.4094692427080169e-11,R_A6,281.0365905761719,0,1709.5667724609375,11,11,17
1.0,42,2018-11-07,281.28759765625,STANDARD,-1.6447475326142325e-11,R_A6,281.28759765625,0,1711.8603515625,12,12,17
1.0,42,2018-11-07,281.5363464355469,STANDARD,-9.290620573212949e-13,R_A6,281.5363464355469,0,1714.1539306640625,13,13,17
