CONIPOS,CONJPOS,CONKPOS,SGAS,DATE,CONIDX,CONBPRES,PRESSURE,SWAT,DEPTH,WELL,WELLMODEL,DRAWDOWN
17,42,9,2.976332288268102e-12,2018-11-07,9,278.4534606933594,278.4534606933594,1.0,1707.283447265625,R_A6,STANDARD,0
17,42,10,3.071280174626878e-10,2018-11-07,10,278.3101501464844,278.3101501464844,1.0,1708.832275390625,R_A6,STANDARD,0
17,42,11,2.0321490323826907e-10,2018-11-07,11,280.4189758300781,280.4189758300781,1.0,1710.723876953125,R_A6,STANDARD,0
17,42,12,3.655291000437266e-11,2018-11-07,12,280.6509704589844,280.6509704589844,1.0,1712.9580078125,R_A6,STANDARD,0
17,42,13,3.74860819468692e-12,2018-11-07,13,280.8851013183594,280.8851013183594,1.0,1715.1920166015625,R_A6,STANDARD,0
17,42,14,2.7696718616493365e-12,2018-11-07,14,281.0966491699219,281.0966491699219,1.0,1717.4261474609375,R_A6,STANDARD,0
17,42,15,1.8376715080203887e-12,2018-11-07,15,281.30865478515625,281.30865478515625,1.0,1719.66015625,R_A6,STANDARD,0
17,42,16,3.002823955201156e-13,2018-11-07,16,281.6686706542969,281.6686706542969,1.0,1721.8941650390625,R_A6,STANDARD,0
17,42,17,9.561941082675274e-13,2018-11-07,17,281.8831787109375,281.8831787109375,1.0,1724.1282958984375,R_A6,STANDARD,0
17,42,18,8.400424995370914e-13,2018-11-07,18,282.0535583496094,282.0535583496094,1.0,1725.9248046875,R_A6,STANDARD,0
17,42,25,2.884952205513963e-13,2018-11-07,19,282.54754638671875,282.54754638671875,1.0,1727.468505859375,R_A6,STANDARD,0
17,42,26,4.49841275069595e-14,2018-11-07,20,283.12017822265625,283.12017822265625,1.0,1729.1966552734375,R_A6,STANDARD,0
17,42,27,2.5606520989739475e-19,2018-11-07,21,283.9046630859375,283.9046630859375,1.0,1730.9248046875,R_A6,STANDARD,0
17,42,28,5.4040601222187207e-20,2018-11-07,22,284.0262145996094,284.0262145996094,1.0,1732.65283203125,R_A6,STANDARD,0
17,42,29,-7.215247720311364e-15,2018-11-07,23,283.0633544921875,283.0633544921875,1.0,1734.381103515625,R_A6,STANDARD,0
