DEPTH,PRESSURE,WELL,SWAT,DATE,WELLMODEL,CONIDX,DRAWDOWN,CONBPRES,CONIPOS,SGAS,CONKPOS,CONJPOS
1702.385498046875,276.64605712890625,R_A6,1.0,2018-11-07,STANDARD,6,0,276.64605712890625,17,-1.571652703813431e-11,6,42
1703.9266357421875,276.5097351074219,R_A6,1.0,2018-11-07,STANDARD,7,0,276.5097351074219,17,-3.214910976323537e-11,7,42
1705.4677734375,276.6741943359375,R_A6,1.0,2018-11-07,STANDARD,8,0,276.6741943359375,17,-1.9349523719403017e-11,8,42
1707.0087890625,277.1837158203125,R_A6,1.0,2018-11-07,STANDARD,9,0,277.1837158203125,17,-9.984419974823355e-13,9,42
1708.5499267578125,277.17584228515625,R_A6,1.0,2018-11-07,STANDARD,10,0,277.17584228515625,17,-2.5543532566896232e-11,10,42
1710.4925537109375,277.76019287109375,R_A6,1.0,2018-11-07,STANDARD,11,0,277.76019287109375,17,-1.0927250423953261e-11,11,42
1712.836669921875,277.9820861816406,R_A6,1.0,2018-11-07,STANDARD,12,0,277.9820861816406,17,-2.4037963460010747e-12,12,42
1715.1807861328125,278.216064453125,R_A6,1.0,2018-11-07,STANDARD,13,0,278.216064453125,17,-2.182402208169426e-13,13,42
1717.52490234375,278.4381103515625,R_A6,1.0,2018-11-07,STANDARD,14,0,278.4381103515625,17,-1.8320227604916306e-13,14,42
1719.8690185546875,278.6611328125,R_A6,1.0,2018-11-07,STANDARD,15,0,278.6611328125,17,-1.214466217478935e-13,15,42
1722.213134765625,279.02923583984375,R_A6,1.0,2018-11-07,STANDARD,16,0,279.02923583984375,17,-3.60382229158511e-14,16,42
1724.5572509765625,279.2519836425781,R_A6,1.0,2018-11-07,STANDARD,17,0,279.2519836425781,17,-5.719473424601121e-14,17,42
1725.9769287109375,279.3865051269531,R_A6,1.0,2018-11-07,STANDARD,18,0,279.3865051269531,17,-5.044255689686493e-14,18,42
1727.083251953125,280.19384765625,R_A6,1.0,2018-11-07,STANDARD,19,0,280.19384765625,17,-3.9299376842778354e-15,25,42
1728.8009033203125,280.6822509765625,R_A6,1.0,2018-11-07,STANDARD,20,0,280.6822509765625,17,-2.5116367065167915e-15,26,42
1730.5185546875,281.58319091796875,R_A6,1.0,2018-11-07,STANDARD,21,0,281.58319091796875,17,-9.563406646766348e-21,27,42
1732.236083984375,281.75286865234375,R_A6,1.0,2018-11-07,STANDARD,22,0,281.75286865234375,17,-1.0598989719707464e-21,28,42
1733.9537353515625,280.7252502441406,R_A6,1.0,2018-11-07,STANDARD,23,0,280.7252502441406,17,-4.611881398791933e-19,29,42
