PRESSURE,CONJPOS,SWAT,CONIDX,SGAS,CONIPOS,DRAWDOWN,CONBPRES,CONKPOS,DATE,WELL,DEPTH,WELLMODEL
278.6444091796875,42,1.0,5,-1.3587782255520306e-16,17,0,278.6444091796875,5,2018-11-07,R_A6,1700.8253173828125,STANDARD
278.7835693359375,42,1.0,6,-7.508508314342695e-15,17,0,278.7835693359375,6,2018-11-07,R_A6,1702.365966796875,STANDARD
278.6299133300781,42,1.0,7,-1.4707731018324954e-14,17,0,278.6299133300781,7,2018-11-07,R_A6,1703.9066162109375,STANDARD
278.77581787109375,42,1.0,8,-1.0407320181159401e-14,17,0,278.77581787109375,8,2018-11-07,R_A6,1705.4471435546875,STANDARD
279.23480224609375,42,1.0,9,-5.513074873464592e-16,17,0,279.23480224609375,9,2018-11-07,R_A6,1706.98779296875,STANDARD
279.09613037109375,42,1.0,10,-9.562802074725499e-14,17,0,279.09613037109375,10,2018-11-07,R_A6,1708.5283203125,STANDARD
279.365478515625,42,1.0,11,-1.3578713349039762e-13,17,0,279.365478515625,11,2018-11-07,R_A6,1710.4415283203125,STANDARD
279.5763244628906,42,1.0,12,-6.31945532144837e-14,17,0,279.5763244628906,12,2018-11-07,R_A6,1712.7271728515625,STANDARD
279.8536071777344,42,1.0,13,-3.676241575696279e-15,17,0,279.8536071777344,13,2018-11-07,R_A6,1715.012939453125,STANDARD
280.0702819824219,42,1.0,14,-2.9166404280487517e-15,17,0,280.0702819824219,14,2018-11-07,R_A6,1717.298583984375,STANDARD
280.28753662109375,42,1.0,15,-1.861637810595708e-15,17,0,280.28753662109375,15,2018-11-07,R_A6,1719.5843505859375,STANDARD
280.65045166015625,42,1.0,16,-5.782874984197584e-16,17,0,280.65045166015625,16,2018-11-07,R_A6,1721.8699951171875,STANDARD
280.86822509765625,42,1.0,17,-9.681994221722519e-16,17,0,280.86822509765625,17,2018-11-07,R_A6,1724.15576171875,STANDARD
281.01885986328125,42,1.0,18,-9.732958076576442e-16,17,0,281.01885986328125,18,2018-11-07,R_A6,1725.74365234375,STANDARD
281.6151428222656,42,1.0,19,1.4462427153366116e-16,17,0,281.6151428222656,26,2018-11-07,R_A6,1727.0472412109375,STANDARD
282.1298828125,42,1.0,20,3.7963593179464114e-17,17,0,282.1298828125,27,2018-11-07,R_A6,1728.764404296875,STANDARD
282.9036865234375,42,1.0,21,6.793184177445738e-23,17,0,282.9036865234375,28,2018-11-07,R_A6,1730.4814453125,STANDARD
283.0475769042969,42,1.0,22,-1.670878710283935e-23,17,0,283.0475769042969,29,2018-11-07,R_A6,1732.1986083984375,STANDARD
281.9811706542969,42,1.0,23,4.377349845739007e-19,17,0,281.9811706542969,30,2018-11-07,R_A6,1733.915771484375,STANDARD
