SWAT,CONKPOS,DRAWDOWN,CONIPOS,SGAS,CONBPRES,PRESSURE,WELLMODEL,CONIDX,CONJPOS,DATE,WELL,DEPTH
0.048535142093896866,11,0,29,0.0,287.53558349609375,287.53558349609375,STANDARD,12,41,2018-07-03,R_A3,1620.419921875
0.05473418906331062,12,0,29,0.0,287.6882019042969,287.6882019042969,STANDARD,13,41,2018-07-03,R_A3,1622.7034912109375
0.3734961450099945,13,0,29,0.0,287.8416442871094,287.8416442871094,STANDARD,14,41,2018-07-03,R_A3,1624.987060546875
0.6038004159927368,15,0,29,0.0,288.2281188964844,288.2281188964844,STANDARD,15,41,2018-07-03,R_A3,1629.55419921875
0.8004103899002075,16,0,29,0.0,288.39801025390625,288.39801025390625,STANDARD,16,41,2018-07-03,R_A3,1631.2197265625
1.0,26,0,29,-1.640137504976824e-11,292.3196105957031,292.3196105957031,STANDARD,17,41,2018-07-03,R_A3,1633.4788818359375
0.04194851219654083,27,0,29,0.0,287.6272888183594,287.6272888183594,STANDARD,18,41,2018-07-03,R_A3,1636.949462890625
0.16763800382614136,28,0,29,0.0,287.8592834472656,287.8592834472656,STANDARD,19,41,2018-07-03,R_A3,1640.4200439453125
1.0,29,0,29,-2.296263318379843e-10,291.3839111328125,291.3839111328125,STANDARD,20,41,2018-07-03,R_A3,1643.8905029296875
0.20093746483325958,30,0,29,0.0,288.2322082519531,288.2322082519531,STANDARD,21,41,2018-07-03,R_A3,1647.361083984375
0.048505570739507675,1,0,30,0.0,285.78082275390625,285.78082275390625,STANDARD,1,52,2018-09-12,R_A4,1629.2235107421875
0.047958504408597946,1,0,31,0.0,285.6207275390625,285.6207275390625,STANDARD,2,52,2018-09-12,R_A4,1626.8270263671875
0.04893428087234497,2,0,31,0.0,285.76611328125,285.76611328125,STANDARD,3,52,2018-09-12,R_A4,1629.00341796875
0.05201556533575058,3,0,31,0.0,285.9114990234375,285.9114990234375,STANDARD,4,52,2018-09-12,R_A4,1631.1798095703125
0.05384019762277603,4,0,31,0.0,286.0569152832031,286.0569152832031,STANDARD,5,52,2018-09-12,R_A4,1633.356201171875
0.05474003404378891,4,0,32,0.0,286.1122131347656,286.1122131347656,STANDARD,6,52,2018-09-12,R_A4,1634.2337646484375
0.2743590176105499,5,0,32,0.0,286.24798583984375,286.24798583984375,STANDARD,7,52,2018-09-12,R_A4,1636.2186279296875
0.28786277770996094,5,0,32,0.0,286.1263122558594,286.1263122558594,STANDARD,8,51,2018-09-12,R_A4,1634.40576171875
0.05436649173498154,4,0,32,0.0,285.99224853515625,285.99224853515625,STANDARD,9,51,2018-09-12,R_A4,1632.4532470703125
0.2798753082752228,5,0,33,0.0,286.3995056152344,286.3995056152344,STANDARD,10,51,2018-09-12,R_A4,1638.5589599609375
0.054996561259031296,4,0,33,0.0,286.2632141113281,286.2632141113281,STANDARD,11,51,2018-09-12,R_A4,1636.59912109375
0.2753233313560486,5,0,33,0.0,286.4389953613281,286.4389953613281,STANDARD,12,50,2018-09-12,R_A4,1639.162841796875
0.05693848058581352,4,0,33,0.0,286.30780029296875,286.30780029296875,STANDARD,13,50,2018-09-12,R_A4,1637.248779296875
0.06045714393258095,4,0,34,0.0,286.5117492675781,286.5117492675781,STANDARD,14,50,2018-09-12,R_A4,1640.431396484375
0.058510590344667435,3,0,34,0.0,286.37750244140625,286.37750244140625,STANDARD,15,50,2018-09-12,R_A4,1638.4224853515625
0.06267452239990234,3,0,35,0.0,286.64019775390625,286.64019775390625,STANDARD,16,50,2018-09-12,R_A4,1642.576171875
0.055487047880887985,2,0,35,0.0,286.5081787109375,286.5081787109375,STANDARD,17,50,2018-09-12,R_A4,1640.6004638671875
0.2040778547525406,2,0,35,0.0,286.47540283203125,286.47540283203125,STANDARD,18,49,2018-09-12,R_A4,1639.9923095703125
0.09838774055242538,30,0,36,0.0,283.7464904785156,283.7464904785156,STANDARD,19,49,2018-09-12,R_A4,1646.86083984375
0.05818113312125206,29,0,36,0.0,283.3376770019531,283.3376770019531,STANDARD,20,49,2018-09-12,R_A4,1640.742919921875
0.04689587280154228,29,0,36,0.0,282.85302734375,282.85302734375,STANDARD,21,48,2018-09-12,R_A4,1634.7200927734375
0.2503494620323181,30,0,36,0.0,283.24462890625,283.24462890625,STANDARD,22,48,2018-09-12,R_A4,1640.5869140625
0.8254326581954956,30,0,37,0.0,284.3192443847656,284.3192443847656,STANDARD,23,48,2018-09-12,R_A4,1649.123046875
0.6608374714851379,29,0,37,0.0,283.50994873046875,283.50994873046875,STANDARD,24,48,2018-09-12,R_A4,1643.4342041015625
