CONBPRES,WELLMODEL,DEPTH,DRAWDOWN,CONJPOS,SWAT,DATE,SGAS,PRESSURE,WELL,CONIDX,CONIPOS,CONKPOS
278.36358642578125,STANDARD,1715.9962158203125,0,42,1.0,2018-11-07,-2.311653229947197e-10,278.36358642578125,R_A6,13,17,13
278.5845947265625,STANDARD,1718.330810546875,0,42,1.0,2018-11-07,-1.4044033991300608e-10,278.5845947265625,R_A6,14,17,14
278.80596923828125,STANDARD,1720.6654052734375,0,42,1.0,2018-11-07,-7.908957516677972e-11,278.80596923828125,R_A6,15,17,15
279.1728820800781,STANDARD,1723.0,0,42,1.0,2018-11-07,-4.050494314955522e-11,279.1728820800781,R_A6,16,17,16
279.3946228027344,STANDARD,1725.3345947265625,0,42,1.0,2018-11-07,-4.9232715126912296e-11,279.3946228027344,R_A6,17,17,17
279.53857421875,STANDARD,1726.852783203125,0,42,1.0,2018-11-07,-6.224711024405138e-11,279.53857421875,R_A6,18,17,18
279.728271484375,STANDARD,1728.068603515625,0,42,1.0,2018-11-07,-4.2513906284291636e-10,279.728271484375,R_A6,19,17,27
280.2223815917969,STANDARD,1729.7984619140625,0,42,1.0,2018-11-07,-8.503252962865915e-11,280.2223815917969,R_A6,20,17,28
281.0808410644531,STANDARD,1731.5283203125,0,42,1.0,2018-11-07,-1.3983727806714328e-16,281.0808410644531,R_A6,21,17,29
281.2181091308594,STANDARD,1733.2581787109375,0,42,1.0,2018-11-07,-2.8193908548388114e-17,281.2181091308594,R_A6,22,17,30
280.11883544921875,STANDARD,1734.9881591796875,0,42,1.0,2018-11-07,-1.883653389517237e-12,280.11883544921875,R_A6,23,17,31
