CONJPOS,CONIPOS,DATE,DEPTH,SWAT,PRESSURE,SGAS,WELLMODEL,CONIDX,CONBPRES,WELL,DRAWDOWN,CONKPOS
29,22,2018-03-01,1679.8372802734375,0.9999996423721313,302.7585754394531,-3.2519913872874895e-08,STANDARD,20,302.7585754394531,R_A2,0,27
29,22,2018-03-01,1681.53564453125,0.9999998807907104,302.91400146484375,-1.2587479503167742e-08,STANDARD,21,302.91400146484375,R_A2,0,28
29,22,2018-03-01,1683.234130859375,1.0,302.85662841796875,-4.73669379137372e-15,STANDARD,22,302.85662841796875,R_A2,0,29
29,22,2018-03-01,1684.9327392578125,1.0,303.5186767578125,-2.1968926520624883e-18,STANDARD,23,303.5186767578125,R_A2,0,30
20,31,2018-04-28,1685.340576171875,0.9999639391899109,280.5421447753906,0.0,STANDARD,1,280.5421447753906,R_A5,0,1
20,31,2018-04-28,1687.5447998046875,1.0,280.7506408691406,-3.2418037698711544e-10,STANDARD,2,280.7506408691406,R_A5,0,2
20,31,2018-04-28,1689.7489013671875,1.0,280.9589538574219,-3.34436589533027e-10,STANDARD,3,280.9589538574219,R_A5,0,3
20,31,2018-04-28,1691.953125,1.0,281.1668701171875,-3.121389535731822e-10,STANDARD,4,281.1668701171875,R_A5,0,4
20,31,2018-04-28,1694.1573486328125,1.0,281.3741760253906,-3.464731834768031e-10,STANDARD,5,281.3741760253906,R_A5,0,5
20,31,2018-04-28,1696.361572265625,1.0,281.5817565917969,-1.9022242114807852e-10,STANDARD,6,281.5817565917969,R_A5,0,6
20,31,2018-04-28,1698.5657958984375,1.0,282.0736083984375,-1.06200801191364e-12,STANDARD,7,282.0736083984375,R_A5,0,7
21,31,2018-04-28,1694.2152099609375,1.0,281.8785095214844,-5.269358283044312e-10,STANDARD,8,281.8785095214844,R_A5,0,8
21,31,2018-04-28,1696.5526123046875,1.0,283.20648193359375,0.0,STANDARD,9,283.20648193359375,R_A5,0,9
21,31,2018-04-28,1701.07470703125,1.0,281.0086669921875,-1.4501905232222612e-10,STANDARD,10,281.0086669921875,R_A5,0,11
21,31,2018-04-28,1703.1064453125,1.0,281.18212890625,-8.948277535614224e-11,STANDARD,11,281.18212890625,R_A5,0,12
21,31,2018-04-28,1705.13818359375,1.0,281.3868713378906,-5.814597067721472e-12,STANDARD,12,281.3868713378906,R_A5,0,13
21,31,2018-04-28,1707.169921875,1.0,281.5800476074219,-7.672835457273042e-12,STANDARD,13,281.5800476074219,R_A5,0,14
21,31,2018-04-28,1709.20166015625,1.0,281.77294921875,-2.648068830185535e-12,STANDARD,14,281.77294921875,R_A5,0,15
21,31,2018-04-28,1711.2333984375,1.0,282.1149597167969,-5.338127401048609e-13,STANDARD,15,282.1149597167969,R_A5,0,16
21,31,2018-04-28,1713.2578125,1.0,282.3101501464844,-9.142905616627006e-13,STANDARD,16,282.3101501464844,R_A5,0,17
21,31,2018-04-28,1714.670166015625,1.0,282.4432678222656,-3.76545176332746e-13,STANDARD,17,282.4432678222656,R_A5,0,18
21,31,2018-04-28,1716.377685546875,1.0,283.4702453613281,-1.2835910112585225e-10,STANDARD,18,283.4702453613281,R_A5,0,26
21,31,2018-04-28,1718.591064453125,1.0,283.7095642089844,-9.203798140289265e-11,STANDARD,19,283.7095642089844,R_A5,0,27
21,31,2018-04-28,1720.8045654296875,1.0,295.31915283203125,-6.1440941036132015e-18,STANDARD,20,295.31915283203125,R_A5,0,28
21,31,2018-04-28,1723.0179443359375,1.0,303.90869140625,-1.426607383197236e-19,STANDARD,21,303.90869140625,R_A5,0,29
21,31,2018-04-28,1725.2314453125,1.0,306.7747802734375,-1.413474861036159e-21,STANDARD,22,306.7747802734375,R_A5,0,30
41,28,2018-07-03,1609.7823486328125,0.6502533555030823,278.2062683105469,0.0,STANDARD,1,278.2062683105469,R_A3,0,1
41,28,2018-07-03,1611.7891845703125,0.16881735622882843,278.3319396972656,0.0,STANDARD,2,278.3319396972656,R_A3,0,2
41,28,2018-07-03,1613.7960205078125,0.11870651692152023,278.4653015136719,0.0,STANDARD,3,278.4653015136719,R_A3,0,3
41,28,2018-07-03,1615.802734375,0.06188995763659477,278.5990295410156,0.0,STANDARD,4,278.5990295410156,R_A3,0,4
41,29,2018-07-03,1607.7445068359375,0.1185682862997055,278.05328369140625,0.0,STANDARD,5,278.05328369140625,R_A3,0,4
41,29,2018-07-03,1609.6944580078125,0.649689793586731,278.2044982910156,0.0,STANDARD,6,278.2044982910156,R_A3,0,5
41,29,2018-07-03,1611.644287109375,0.6505441069602966,278.4751892089844,0.0,STANDARD,7,278.4751892089844,R_A3,0,6
41,29,2018-07-03,1613.59423828125,0.25677216053009033,278.7480163574219,0.0,STANDARD,8,278.7480163574219,R_A3,0,7
41,29,2018-07-03,1615.5443115234375,0.36269843578338623,278.88385009765625,0.0,STANDARD,9,278.88385009765625,R_A3,0,8
41,29,2018-07-03,1617.4942626953125,0.7944561243057251,279.0924377441406,0.0,STANDARD,10,279.0924377441406,R_A3,0,9
41,29,2018-07-03,1619.4442138671875,0.7835613489151001,281.64202880859375,0.0,STANDARD,11,281.64202880859375,R_A3,0,10
41,29,2018-07-03,1621.5732421875,0.04533242806792259,287.16326904296875,0.0,STANDARD,12,287.16326904296875,R_A3,0,11
41,29,2018-07-03,1623.8814697265625,0.05455723777413368,287.3175354003906,0.0,STANDARD,13,287.3175354003906,R_A3,0,12
41,29,2018-07-03,1626.1895751953125,0.36642661690711975,287.47271728515625,0.0,STANDARD,14,287.47271728515625,R_A3,0,13
41,29,2018-07-03,1628.497802734375,0.17957428097724915,287.7774353027344,0.0,STANDARD,15,287.7774353027344,R_A3,0,14
41,29,2018-07-03,1630.8060302734375,0.4601810872554779,288.39874267578125,0.0,STANDARD,16,288.39874267578125,R_A3,0,15
41,29,2018-07-03,1632.3812255859375,0.806838870048523,288.51806640625,0.0,STANDARD,17,288.51806640625,R_A3,0,16
41,29,2018-07-03,1634.5257568359375,0.3657788634300232,285.23626708984375,0.0,STANDARD,18,285.23626708984375,R_A3,0,26
41,29,2018-07-03,1637.972900390625,0.04281635954976082,285.4107360839844,0.0,STANDARD,19,285.4107360839844,R_A3,0,27
41,29,2018-07-03,1641.4200439453125,0.04660810902714729,285.6411437988281,0.0,STANDARD,20,285.6411437988281,R_A3,0,28
41,29,2018-07-03,1644.8671875,0.9999999403953552,287.94049072265625,-1.9957422381366996e-09,STANDARD,21,287.94049072265625,R_A3,0,29
41,29,2018-07-03,1648.3143310546875,0.2572590708732605,285.70355224609375,0.0,STANDARD,22,285.70355224609375,R_A3,0,30
52,30,2018-09-12,1632.8084716796875,0.05045004561543465,277.07275390625,0.0,STANDARD,1,277.07275390625,R_A4,0,1
52,31,2018-09-12,1626.5010986328125,0.047666553407907486,276.7312316894531,0.0,STANDARD,2,276.7312316894531,R_A4,0,1
52,31,2018-09-12,1628.51513671875,0.048294421285390854,276.8654479980469,0.0,STANDARD,3,276.8654479980469,R_A4,0,2
52,31,2018-09-12,1630.529296875,0.04995158687233925,276.9996337890625,0.0,STANDARD,4,276.9996337890625,R_A4,0,3
52,31,2018-09-12,1632.54345703125,0.05474440008401871,277.1338195800781,0.0,STANDARD,5,277.1338195800781,R_A4,0,4
52,31,2018-09-12,1634.5574951171875,0.05718783289194107,277.2679138183594,0.0,STANDARD,6,277.2679138183594,R_A4,0,5
52,32,2018-09-12,1632.476318359375,0.09839736670255661,277.2171936035156,0.0,STANDARD,7,277.2171936035156,R_A4,0,5
51,32,2018-09-12,1637.4697265625,0.05864294245839119,277.4237365722656,0.0,STANDARD,8,277.4237365722656,R_A4,0,5
51,32,2018-09-12,1635.6846923828125,0.05503533035516739,277.304931640625,0.0,STANDARD,9,277.304931640625,R_A4,0,4
51,33,2018-09-12,1636.6893310546875,0.056540802121162415,277.4505920410156,0.0,STANDARD,10,277.4505920410156,R_A4,0,4
51,33,2018-09-12,1634.87060546875,0.05398686230182648,277.3293762207031,0.0,STANDARD,11,277.3293762207031,R_A4,0,3
50,33,2018-09-12,1644.613525390625,0.06197863072156906,277.8279113769531,0.0,STANDARD,12,277.8279113769531,R_A4,0,4
50,34,2018-09-12,1641.4906005859375,0.06055913120508194,277.7140197753906,0.0,STANDARD,13,277.7140197753906,R_A4,0,4
50,34,2018-09-12,1639.65966796875,0.13494351506233215,277.5929870605469,0.0,STANDARD,14,277.5929870605469,R_A4,0,3
50,35,2018-09-12,1639.08642578125,0.13809655606746674,277.6622009277344,0.0,STANDARD,15,277.6622009277344,R_A4,0,3
50,35,2018-09-12,1637.3330078125,0.21867579221725464,277.5469665527344,0.0,STANDARD,16,277.5469665527344,R_A4,0,2
49,35,2018-09-12,1644.196044921875,0.22660936415195465,277.8420104980469,0.0,STANDARD,17,277.8420104980469,R_A4,0,2
49,36,2018-09-12,1645.027099609375,0.656368613243103,275.5673828125,0.0,STANDARD,18,275.5673828125,R_A4,0,29
48,36,2018-09-12,1645.8187255859375,0.09419797360897064,275.2001647949219,0.0,STANDARD,19,275.2001647949219,R_A4,0,29
48,37,2018-09-12,1650.7838134765625,0.6767556667327881,276.0498046875,0.0,STANDARD,20,276.0498046875,R_A4,0,29
48,37,2018-09-12,1645.1175537109375,0.1755668967962265,275.7713317871094,0.0,STANDARD,21,275.7713317871094,R_A4,0,28
48,38,2018-09-12,1649.495361328125,0.06681224703788757,276.7126770019531,0.0,STANDARD,22,276.7126770019531,R_A4,0,28
47,38,2018-09-12,1661.8128662109375,0.11515625566244125,277.1879577636719,0.0,STANDARD,23,277.1879577636719,R_A4,0,28
42,17,2018-11-07,1694.1595458984375,1.0,276.43621826171875,-1.0431240289945909e-12,STANDARD,1,276.43621826171875,R_A6,0,1
42,17,2018-11-07,1695.6907958984375,1.0,276.580322265625,-5.502915831345767e-13,STANDARD,2,276.580322265625,R_A6,0,2
42,17,2018-11-07,1697.221923828125,1.0,276.72265625,-3.977308120437645e-13,STANDARD,3,276.72265625,R_A6,0,3
42,17,2018-11-07,1698.753173828125,1.0,276.8622131347656,-3.206663721447983e-13,STANDARD,4,276.8622131347656,R_A6,0,4
42,17,2018-11-07,1700.2843017578125,1.0,277.0006408691406,-4.628565868254608e-13,STANDARD,5,277.0006408691406,R_A6,0,5
42,17,2018-11-07,1701.8155517578125,1.0,276.8434143066406,-2.304427135224607e-11,STANDARD,6,276.8434143066406,R_A6,0,6
42,17,2018-11-07,1703.3466796875,1.0,276.9885559082031,-4.3594083204423484e-11,STANDARD,7,276.9885559082031,R_A6,0,7
42,17,2018-11-07,1704.8779296875,1.0,277.14752197265625,-3.0680326335019714e-11,STANDARD,8,277.14752197265625,R_A6,0,8
42,17,2018-11-07,1706.4091796875,1.0,277.6434326171875,-1.7825698599496786e-12,STANDARD,9,277.6434326171875,R_A6,0,9
42,17,2018-11-07,1707.9403076171875,1.0,277.6396789550781,-1.2001573346243077e-10,STANDARD,10,277.6396789550781,R_A6,0,10
42,17,2018-11-07,1709.8515625,1.0,280.8150634765625,-1.0640917834370267e-11,STANDARD,11,280.8150634765625,R_A6,0,11
