SWAT,CONBPRES,CONIPOS,CONIDX,DEPTH,SGAS,CONJPOS,WELL,WELLMODEL,DRAWDOWN,PRESSURE,DATE,CONKPOS
0.059115950018167496,300.32855224609375,33,10,1636.1099853515625,0.0,51,R_A4,STANDARD,0,300.32855224609375,2018-01-01,2
0.06250989437103271,300.5376892089844,33,11,1639.2288818359375,0.0,50,R_A4,STANDARD,0,300.5376892089844,2018-01-01,2
0.06234980747103691,300.498291015625,34,12,1638.6414794921875,0.0,50,R_A4,STANDARD,0,300.498291015625,2018-01-01,2
0.06514953076839447,300.6316223144531,34,13,1640.6300048828125,0.0,50,R_A4,STANDARD,0,300.6316223144531,2018-01-01,3
0.08540550619363785,300.6778259277344,35,14,1641.319091796875,0.0,50,R_A4,STANDARD,0,300.6778259277344,2018-01-01,3
0.10538932681083679,300.8055419921875,35,15,1643.2237548828125,0.0,49,R_A4,STANDARD,0,300.8055419921875,2018-01-01,3
0.2373344898223877,300.6754150390625,35,16,1641.2833251953125,0.0,49,R_A4,STANDARD,0,300.6754150390625,2018-01-01,2
0.33723899722099304,300.8103942871094,36,17,1643.296142578125,0.0,49,R_A4,STANDARD,0,300.8103942871094,2018-01-01,30
0.3112000524997711,300.6705627441406,36,18,1641.2109375,0.0,48,R_A4,STANDARD,0,300.6705627441406,2018-01-01,30
0.6481541991233826,301.26409912109375,37,19,1650.061767578125,0.0,48,R_A4,STANDARD,0,301.26409912109375,2018-01-01,30
0.6481541991233826,300.89093017578125,37,20,1644.4971923828125,0.0,48,R_A4,STANDARD,0,300.89093017578125,2018-01-01,29
0.6481541991233826,301.409912109375,38,21,1652.2362060546875,0.0,48,R_A4,STANDARD,0,301.409912109375,2018-01-01,29
0.6481541991233826,301.81903076171875,38,22,1658.3363037109375,0.0,47,R_A4,STANDARD,0,301.81903076171875,2018-01-01,29
1.0,303.77569580078125,31,1,1684.304931640625,0.0,20,R_A5,STANDARD,0,303.77569580078125,2018-01-01,1
1.0,303.984130859375,31,2,1686.5042724609375,0.0,20,R_A5,STANDARD,0,303.984130859375,2018-01-01,2
1.0,304.1925354003906,31,3,1688.7037353515625,0.0,20,R_A5,STANDARD,0,304.1925354003906,2018-01-01,3
1.0,304.4009704589844,31,4,1690.9031982421875,0.0,20,R_A5,STANDARD,0,304.4009704589844,2018-01-01,4
1.0,304.6094055175781,31,5,1693.1026611328125,0.0,20,R_A5,STANDARD,0,304.6094055175781,2018-01-01,5
1.0,304.8178405761719,31,6,1695.302001953125,0.0,20,R_A5,STANDARD,0,304.8178405761719,2018-01-01,6
1.0,305.3320617675781,31,7,1697.5013427734375,0.0,20,R_A5,STANDARD,0,305.3320617675781,2018-01-01,7
1.0,305.3338623046875,31,8,1700.7459716796875,0.0,21,R_A5,STANDARD,0,305.3338623046875,2018-01-01,11
1.0,305.5165710449219,31,9,1702.673828125,0.0,21,R_A5,STANDARD,0,305.5165710449219,2018-01-01,12
1.0,305.71124267578125,31,10,1704.6015625,0.0,21,R_A5,STANDARD,0,305.71124267578125,2018-01-01,13
1.0,305.8939208984375,31,11,1706.529541015625,0.0,21,R_A5,STANDARD,0,305.8939208984375,2018-01-01,14
1.0,306.0766296386719,31,12,1708.4573974609375,0.0,21,R_A5,STANDARD,0,306.0766296386719,2018-01-01,15
1.0,306.40435791015625,31,13,1710.38525390625,0.0,21,R_A5,STANDARD,0,306.40435791015625,2018-01-01,16
1.0,306.5870666503906,31,14,1712.31298828125,0.0,21,R_A5,STANDARD,0,306.5870666503906,2018-01-01,17
1.0,306.73675537109375,31,15,1713.8924560546875,0.0,21,R_A5,STANDARD,0,306.73675537109375,2018-01-01,18
1.0,306.82623291015625,31,16,1714.836669921875,0.0,21,R_A5,STANDARD,0,306.82623291015625,2018-01-01,19
1.0,306.8194580078125,31,17,1716.422607421875,0.0,21,R_A5,STANDARD,0,306.8194580078125,2018-01-01,27
1.0,307.03485107421875,31,18,1718.6953125,0.0,21,R_A5,STANDARD,0,307.03485107421875,2018-01-01,28
1.0,307.5560302734375,31,19,1720.968017578125,0.0,21,R_A5,STANDARD,0,307.5560302734375,2018-01-01,29
1.0,307.77142333984375,31,20,1723.24072265625,0.0,21,R_A5,STANDARD,0,307.77142333984375,2018-01-01,30
1.0,307.98681640625,31,21,1725.5133056640625,0.0,21,R_A5,STANDARD,0,307.98681640625,2018-01-01,31
1.0,305.1714172363281,17,1,1695.806396484375,0.0,42,R_A6,STANDARD,0,305.1714172363281,2018-01-01,1
1.0,305.31939697265625,17,2,1697.36767578125,0.0,42,R_A6,STANDARD,0,305.31939697265625,2018-01-01,2
1.0,305.46734619140625,17,3,1698.928955078125,0.0,42,R_A6,STANDARD,0,305.46734619140625,2018-01-01,3
1.0,305.61529541015625,17,4,1700.490234375,0.0,42,R_A6,STANDARD,0,305.61529541015625,2018-01-01,4
1.0,305.7632751464844,17,5,1702.051513671875,0.0,42,R_A6,STANDARD,0,305.7632751464844,2018-01-01,5
1.0,305.6121826171875,17,6,1703.6129150390625,0.0,42,R_A6,STANDARD,0,305.6121826171875,2018-01-01,6
1.0,305.7601318359375,17,7,1705.1741943359375,0.0,42,R_A6,STANDARD,0,305.7601318359375,2018-01-01,7
1.0,305.9081115722656,17,8,1706.7354736328125,0.0,42,R_A6,STANDARD,0,305.9081115722656,2018-01-01,8
1.0,306.3551330566406,17,9,1708.2967529296875,0.0,42,R_A6,STANDARD,0,306.3551330566406,2018-01-01,9
1.0,306.1972961425781,17,10,1709.8580322265625,0.0,42,R_A6,STANDARD,0,306.1972961425781,2018-01-01,10
1.0,306.3810729980469,17,11,1711.7958984375,0.0,42,R_A6,STANDARD,0,306.3810729980469,2018-01-01,11
1.0,306.6004333496094,17,12,1714.1103515625,0.0,42,R_A6,STANDARD,0,306.6004333496094,2018-01-01,12
1.0,306.8317565917969,17,13,1716.4248046875,0.0,42,R_A6,STANDARD,0,306.8317565917969,2018-01-01,13
1.0,307.05108642578125,17,14,1718.7392578125,0.0,42,R_A6,STANDARD,0,307.05108642578125,2018-01-01,14
1.0,307.27044677734375,17,15,1721.0537109375,0.0,42,R_A6,STANDARD,0,307.27044677734375,2018-01-01,15
1.0,307.63482666015625,17,16,1723.3681640625,0.0,42,R_A6,STANDARD,0,307.63482666015625,2018-01-01,16
1.0,307.85418701171875,17,17,1725.6826171875,0.0,42,R_A6,STANDARD,0,307.85418701171875,2018-01-01,17
1.0,308.00738525390625,17,18,1727.2991943359375,0.0,42,R_A6,STANDARD,0,308.00738525390625,2018-01-01,18
1.0,307.976318359375,17,19,1728.6287841796875,0.0,42,R_A6,STANDARD,0,307.976318359375,2018-01-01,27
1.0,308.4470520019531,17,20,1730.3692626953125,0.0,42,R_A6,STANDARD,0,308.4470520019531,2018-01-01,28
1.0,308.6120300292969,17,21,1732.1097412109375,0.0,42,R_A6,STANDARD,0,308.6120300292969,2018-01-01,29
1.0,308.7769775390625,17,22,1733.8502197265625,0.0,42,R_A6,STANDARD,0,308.7769775390625,2018-01-01,30
1.0,308.63616943359375,17,23,1735.5906982421875,0.0,42,R_A6,STANDARD,0,308.63616943359375,2018-01-01,31
0.058348316699266434,299.332275390625,22,1,1642.4813232421875,0.0,30,R_A2,STANDARD,0,299.332275390625,2018-03-01,1
0.06108305603265762,299.450927734375,22,2,1644.25146484375,0.0,30,R_A2,STANDARD,0,299.450927734375,2018-03-01,2
0.06351132690906525,299.569580078125,22,3,1646.0216064453125,0.0,30,R_A2,STANDARD,0,299.569580078125,2018-03-01,3
0.06954877823591232,299.688232421875,22,4,1647.791748046875,0.0,30,R_A2,STANDARD,0,299.688232421875,2018-03-01,4
0.07342623174190521,299.8069152832031,22,5,1649.5618896484375,0.0,30,R_A2,STANDARD,0,299.8069152832031,2018-03-01,5
0.32493066787719727,299.93310546875,22,6,1651.3321533203125,0.0,30,R_A2,STANDARD,0,299.93310546875,2018-03-01,6
0.893501341342926,300.0582580566406,22,7,1653.102294921875,0.0,30,R_A2,STANDARD,0,300.0582580566406,2018-03-01,7
0.8644917607307434,300.1816101074219,22,8,1654.8724365234375,0.0,30,R_A2,STANDARD,0,300.1816101074219,2018-03-01,8
0.89206862449646,300.30224609375,22,9,1656.642578125,0.0,30,R_A2,STANDARD,0,300.30224609375,2018-03-01,9
0.9214784502983093,300.51123046875,22,10,1658.412841796875,0.0,30,R_A2,STANDARD,0,300.51123046875,2018-03-01,10
0.0802985429763794,300.7114562988281,22,11,1660.316650390625,0.0,30,R_A2,STANDARD,0,300.7114562988281,2018-03-01,11
0.08186991512775421,300.8480529785156,22,12,1662.35400390625,0.0,30,R_A2,STANDARD,0,300.8480529785156,2018-03-01,12
0.47825512290000916,301.05584716796875,22,13,1664.391357421875,0.0,30,R_A2,STANDARD,0,301.05584716796875,2018-03-01,13
0.5308189988136292,301.25213623046875,22,14,1666.4287109375,0.0,30,R_A2,STANDARD,0,301.25213623046875,2018-03-01,14
0.7046926617622375,301.3886413574219,22,15,1668.4661865234375,0.0,30,R_A2,STANDARD,0,301.3886413574219,2018-03-01,15
0.9899442195892334,301.5163879394531,22,16,1670.5035400390625,0.0,30,R_A2,STANDARD,0,301.5163879394531,2018-03-01,16
0.9720094203948975,301.6519775390625,22,17,1672.5408935546875,0.0,30,R_A2,STANDARD,0,301.6519775390625,2018-03-01,17
0.9945118427276611,301.7721862792969,22,18,1674.335693359375,0.0,30,R_A2,STANDARD,0,301.7721862792969,2018-03-01,18
0.9999999403953552,302.0099182128906,22,19,1676.68994140625,-7.323467610120815e-09,29,R_A2,STANDARD,0,302.0099182128906,2018-03-01,18
1.0,302.2522277832031,22,20,1678.2769775390625,-2.5540415051969467e-16,29,R_A2,STANDARD,0,302.2522277832031,2018-03-01,27
1.0,302.13714599609375,22,21,1679.97412109375,-3.337472442507816e-13,29,R_A2,STANDARD,0,302.13714599609375,2018-03-01,28
1.0,302.5724792480469,22,22,1681.67138671875,-6.1858542376933e-13,29,R_A2,STANDARD,0,302.5724792480469,2018-03-01,29
1.0,303.33563232421875,22,23,1683.36865234375,-2.713578837323314e-16,29,R_A2,STANDARD,0,303.33563232421875,2018-03-01,30
1.0,303.73223876953125,22,24,1685.06591796875,-9.628881947207224e-17,29,R_A2,STANDARD,0,303.73223876953125,2018-03-01,31
1.0,271.6109313964844,31,1,1684.304931640625,-5.581520958954252e-16,20,R_A5,STANDARD,0,271.6109313964844,2018-04-28,1
1.0,271.819091796875,31,2,1686.5042724609375,-2.8761294891595387e-17,20,R_A5,STANDARD,0,271.819091796875,2018-04-28,2
1.0,272.0273132324219,31,3,1688.7037353515625,-2.342133118558581e-17,20,R_A5,STANDARD,0,272.0273132324219,2018-04-28,3
1.0,272.235595703125,31,4,1690.9031982421875,-1.0077921773466413e-15,20,R_A5,STANDARD,0,272.235595703125,2018-04-28,4
1.0,272.4438781738281,31,5,1693.1026611328125,-1.2579957573284313e-15,20,R_A5,STANDARD,0,272.4438781738281,2018-04-28,5
1.0,272.6520690917969,31,6,1695.302001953125,-9.543503276055257e-16,20,R_A5,STANDARD,0,272.6520690917969,2018-04-28,6
1.0,273.18121337890625,31,7,1697.5013427734375,-5.250573605933421e-18,20,R_A5,STANDARD,0,273.18121337890625,2018-04-28,7
1.0,265.9132995605469,31,8,1700.7459716796875,-2.0847507747889793e-11,21,R_A5,STANDARD,0,265.9132995605469,2018-04-28,11
1.0,266.0957336425781,31,9,1702.673828125,-1.5533057479144574e-11,21,R_A5,STANDARD,0,266.0957336425781,2018-04-28,12
1.0,266.2903137207031,31,10,1704.6015625,-7.130645900133015e-13,21,R_A5,STANDARD,0,266.2903137207031,2018-04-28,13
1.0,266.47296142578125,31,11,1706.529541015625,-1.308320205645197e-12,21,R_A5,STANDARD,0,266.47296142578125,2018-04-28,14
1.0,266.65606689453125,31,12,1708.4573974609375,-3.463532900153249e-13,21,R_A5,STANDARD,0,266.65606689453125,2018-04-28,15
1.0,266.98602294921875,31,13,1710.38525390625,-3.5959107328072115e-13,21,R_A5,STANDARD,0,266.98602294921875,2018-04-28,16
1.0,267.1712341308594,31,14,1712.31298828125,-8.521455703612915e-14,21,R_A5,STANDARD,0,267.1712341308594,2018-04-28,17
1.0,267.322021484375,31,15,1713.8924560546875,-1.5069484559943752e-13,21,R_A5,STANDARD,0,267.322021484375,2018-04-28,18
1.0,267.41168212890625,31,16,1714.836669921875,-8.106320790405436e-14,21,R_A5,STANDARD,0,267.41168212890625,2018-04-28,19
1.0,267.613037109375,31,17,1716.422607421875,-3.4906159993713937e-14,21,R_A5,STANDARD,0,267.613037109375,2018-04-28,27
1.0,267.8441467285156,31,18,1718.6953125,-2.68991372145283e-14,21,R_A5,STANDARD,0,267.8441467285156,2018-04-28,28
1.0,279.4847717285156,31,19,1720.968017578125,-3.0500724430721555e-20,21,R_A5,STANDARD,0,279.4847717285156,2018-04-28,29
1.0,276.5472412109375,31,20,1723.24072265625,-7.364664451165934e-21,21,R_A5,STANDARD,0,276.5472412109375,2018-04-28,30
1.0,268.2818908691406,31,21,1725.5133056640625,-1.6905712218566866e-17,21,R_A5,STANDARD,0,268.2818908691406,2018-04-28,31
0.6484727263450623,293.630859375,28,1,1611.245849609375,0.0,41,R_A3,STANDARD,0,293.630859375,2018-07-03,1
0.1493031084537506,293.7699279785156,28,2,1613.3408203125,0.0,41,R_A3,STANDARD,0,293.7699279785156,2018-07-03,2
0.11829599738121033,293.91015625,28,3,1615.4359130859375,0.0,41,R_A3,STANDARD,0,293.91015625,2018-07-03,3
0.22820720076560974,294.0504455566406,28,4,1617.5308837890625,0.0,41,R_A3,STANDARD,0,294.0504455566406,2018-07-03,4
0.6484964489936829,294.19183349609375,28,5,1619.6259765625,0.0,41,R_A3,STANDARD,0,294.19183349609375,2018-07-03,5
0.8095335960388184,293.33673095703125,29,6,1606.76904296875,0.0,41,R_A3,STANDARD,0,293.33673095703125,2018-07-03,5
0.23160535097122192,293.4598388671875,29,7,1608.7947998046875,0.0,41,R_A3,STANDARD,0,293.4598388671875,2018-07-03,6
0.19592702388763428,293.5953674316406,29,8,1610.8206787109375,0.0,41,R_A3,STANDARD,0,293.5953674316406,2018-07-03,7
0.1983605921268463,293.7309265136719,29,9,1612.846435546875,0.0,41,R_A3,STANDARD,0,293.7309265136719,2018-07-03,8
0.801240086555481,293.89959716796875,29,10,1614.872314453125,0.0,41,R_A3,STANDARD,0,293.89959716796875,2018-07-03,9
0.803787350654602,294.4257507324219,29,11,1616.8980712890625,0.0,41,R_A3,STANDARD,0,294.4257507324219,2018-07-03,10
0.05020930990576744,288.5506896972656,29,12,1619.0615234375,0.0,41,R_A3,STANDARD,0,288.5506896972656,2018-07-03,11
0.055285025388002396,288.70452880859375,29,13,1621.3624267578125,0.0,41,R_A3,STANDARD,0,288.70452880859375,2018-07-03,12
0.36989134550094604,288.85882568359375,29,14,1623.663330078125,0.0,41,R_A3,STANDARD,0,288.85882568359375,2018-07-03,13
0.36158421635627747,289.2300720214844,29,15,1625.9642333984375,0.0,41,R_A3,STANDARD,0,289.2300720214844,2018-07-03,14
0.499549925327301,289.9141845703125,29,16,1628.2197265625,0.0,41,R_A3,STANDARD,0,289.9141845703125,2018-07-03,15
0.8078569769859314,290.0563049316406,29,17,1630.09375,0.0,41,R_A3,STANDARD,0,290.0563049316406,2018-07-03,16
0.649105966091156,289.04425048828125,29,18,1632.750732421875,0.0,41,R_A3,STANDARD,0,289.04425048828125,2018-07-03,27
0.045827724039554596,289.2837219238281,29,19,1636.410400390625,0.0,41,R_A3,STANDARD,0,289.2837219238281,2018-07-03,28
0.053785160183906555,289.5284118652344,29,20,1640.0701904296875,0.0,41,R_A3,STANDARD,0,289.5284118652344,2018-07-03,29
1.0,291.96942138671875,29,21,1643.7298583984375,4.38359071264216e-12,41,R_A3,STANDARD,0,291.96942138671875,2018-07-03,30
0.06455449014902115,290.0321044921875,29,22,1647.389404296875,0.0,41,R_A3,STANDARD,0,290.0321044921875,2018-07-03,31
0.050584826618433,280.5281066894531,30,1,1629.0526123046875,0.0,52,R_A4,STANDARD,0,280.5281066894531,2018-09-12,1
0.05009106919169426,280.3869934082031,31,2,1626.25732421875,0.0,52,R_A4,STANDARD,0,280.3869934082031,2018-09-12,1
0.051307592540979385,280.5277099609375,31,3,1628.36669921875,0.0,52,R_A4,STANDARD,0,280.5277099609375,2018-09-12,2
0.05274830758571625,280.66845703125,31,4,1630.47607421875,0.0,52,R_A4,STANDARD,0,280.66845703125,2018-09-12,3
0.05594848468899727,280.8092041015625,31,5,1632.58544921875,0.0,52,R_A4,STANDARD,0,280.8092041015625,2018-09-12,4
0.05641266331076622,280.88671875,32,6,1633.09130859375,0.0,52,R_A4,STANDARD,0,280.88671875,2018-09-12,4
0.05756315216422081,281.0197448730469,32,7,1635.7613525390625,0.0,51,R_A4,STANDARD,0,281.0197448730469,2018-09-12,4
0.05818713456392288,280.9001159667969,32,8,1633.9686279296875,0.0,51,R_A4,STANDARD,0,280.9001159667969,2018-09-12,3
0.06399288028478622,281.21478271484375,33,9,1637.950439453125,0.0,51,R_A4,STANDARD,0,281.21478271484375,2018-09-12,3
0.059212397783994675,281.09197998046875,33,10,1636.1099853515625,0.0,51,R_A4,STANDARD,0,281.09197998046875,2018-09-12,2
0.06262831389904022,281.2644348144531,33,11,1639.2288818359375,0.0,50,R_A4,STANDARD,0,281.2644348144531,2018-09-12,2
0.06248895451426506,281.2796630859375,34,12,1638.6414794921875,0.0,50,R_A4,STANDARD,0,281.2796630859375,2018-09-12,2
0.06527501344680786,281.4123229980469,34,13,1640.6300048828125,0.0,50,R_A4,STANDARD,0,281.4123229980469,2018-09-12,3
0.08557022362947464,281.4961853027344,35,14,1641.319091796875,0.0,50,R_A4,STANDARD,0,281.4961853027344,2018-09-12,3
0.10561273992061615,281.5999755859375,35,15,1643.2237548828125,0.0,49,R_A4,STANDARD,0,281.5999755859375,2018-09-12,3
0.2376895546913147,281.4706115722656,35,16,1641.2833251953125,0.0,49,R_A4,STANDARD,0,281.4706115722656,2018-09-12,2
0.32574760913848877,283.0148620605469,36,17,1643.296142578125,0.0,49,R_A4,STANDARD,0,283.0148620605469,2018-09-12,30
0.3148398697376251,282.77166748046875,36,18,1641.2109375,0.0,48,R_A4,STANDARD,0,282.77166748046875,2018-09-12,30
0.6608630418777466,283.4409484863281,37,19,1650.061767578125,0.0,48,R_A4,STANDARD,0,283.4409484863281,2018-09-12,30
0.65735924243927,283.1061096191406,37,20,1644.4971923828125,0.0,48,R_A4,STANDARD,0,283.1061096191406,2018-09-12,29
0.6492947936058044,283.70184326171875,38,21,1652.2362060546875,0.0,48,R_A4,STANDARD,0,283.70184326171875,2018-09-12,29
0.6513286232948303,284.0213317871094,38,22,1658.3363037109375,0.0,47,R_A4,STANDARD,0,284.0213317871094,2018-09-12,29
1.0,276.7698669433594,17,1,1695.806396484375,4.252268567643547e-13,42,R_A6,STANDARD,0,276.7698669433594,2018-11-07,1
1.0,277.1487731933594,17,2,1697.36767578125,2.171877815329462e-15,42,R_A6,STANDARD,0,277.1487731933594,2018-11-07,2
1.0,277.6930236816406,17,3,1698.928955078125,9.616539750723443e-16,42,R_A6,STANDARD,0,277.6930236816406,2018-11-07,3
1.0,278.3398742675781,17,4,1700.490234375,3.1965287011835423e-16,42,R_A6,STANDARD,0,278.3398742675781,2018-11-07,4
1.0,278.95068359375,17,5,1702.051513671875,-1.882020176163725e-15,42,R_A6,STANDARD,0,278.95068359375,2018-11-07,5
1.0,278.9863586425781,17,6,1703.6129150390625,-1.255809421295967e-13,42,R_A6,STANDARD,0,278.9863586425781,2018-11-07,6
1.0,279.1361999511719,17,7,1705.1741943359375,-1.587205844186257e-13,42,R_A6,STANDARD,0,279.1361999511719,2018-11-07,7
1.0,279.2855529785156,17,8,1706.7354736328125,-1.9786615108961098e-13,42,R_A6,STANDARD,0,279.2855529785156,2018-11-07,8
1.0,279.8101806640625,17,9,1708.2967529296875,-5.3750969333018345e-14,42,R_A6,STANDARD,0,279.8101806640625,2018-11-07,9
1.0,279.9925231933594,17,10,1709.8580322265625,-1.3341472024364087e-12,42,R_A6,STANDARD,0,279.9925231933594,2018-11-07,10
1.0,283.25616455078125,17,11,1711.7958984375,-5.684549811493529e-16,42,R_A6,STANDARD,0,283.25616455078125,2018-11-07,11
1.0,283.61932373046875,17,12,1714.1103515625,-1.8929805972127384e-16,42,R_A6,STANDARD,0,283.61932373046875,2018-11-07,12
1.0,284.182373046875,17,13,1716.4248046875,0.0,42,R_A6,STANDARD,0,284.182373046875,2018-11-07,13
